service_id,duration,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,time_distance_competitor_-1,price_competitor_-1,time_distance_competitor_1,price_competitor_1,time_distance_competitor_2,price_competitor_2,month_sin,month_cos,day_of_week_sin,day_of_week_cos,train_type_IRYO,train_type_OUIGO,price
00005_05-02-2025-07.02,172.0,1798.0,-34.8,56.02,-4.8,97.87,25.2,32.46,55.2,58.98,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,71.3
00002_05-02-2025-07.22,157.0,1798.0,-55.2,56.02,-25.2,97.87,4.8,32.46,34.8,58.98,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,28.89
00002_05-02-2025-08.32,157.0,1289.0,-34.8,58.98,-4.8,89.8,25.2,36.9,55.2,69.77,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,52.44
00009_05-02-2025-09.22,172.0,1289.0,-55.2,89.8,-25.2,36.9,4.8,69.77,64.8,46.26,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,34.74
00009_05-02-2025-09.57,172.0,970.0,-60.0,36.9,-30.0,69.77,30.0,46.26,90.0,54.18,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,33.22
00011_05-02-2025-10.02,182.0,1551.0,-64.8,36.9,-34.8,69.77,25.2,46.26,85.2,54.18,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,43.95
00009_05-02-2025-11.22,172.0,1287.0,-115.2,69.77,-55.2,46.26,4.8,54.18,64.8,57.02,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,41.13
00009_05-02-2025-12.22,172.0,839.0,-115.2,46.26,-55.2,54.18,4.8,57.02,34.8,32.69,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,71.9
00009_05-02-2025-14.02,172.0,1261.0,-64.8,32.69,-43.8,48.24,25.2,16.93,55.2,41.06,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,32.95
00015_05-02-2025-14.12,157.0,1261.0,-75.0,32.69,-54.0,48.24,15.0,16.93,45.0,41.06,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,24.81
00017_05-02-2025-14.42,179.0,1166.0,-84.0,48.24,-15.0,16.93,15.0,41.06,45.0,41.48,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,57.0
00002_05-02-2025-16.37,157.0,1289.0,-40.2,52.6,-10.2,70.96,19.8,124.61,49.8,48.52,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,33.43
00015_05-02-2025-17.17,157.0,1798.0,-49.8,70.96,-19.8,124.61,10.2,48.52,40.2,59.13,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,62.5
00009_05-02-2025-17.22,172.0,1798.0,-55.2,70.96,-25.2,124.61,4.8,48.52,34.8,59.13,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,30.93
00002_05-02-2025-18.32,157.0,1289.0,-34.8,59.13,-4.8,53.39,25.2,107.7,62.4,31.36,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,59.05
00009_05-02-2025-19.29,172.0,1042.0,-61.8,53.39,-31.8,107.7,5.4,31.36,36.0,42.87,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,47.82
00009_05-02-2025-20.22,172.0,1289.0,-48.0,31.36,-17.4,42.87,4.8,47.73,45.0,47.39,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,31.5
00005_05-02-2025-21.02,172.0,923.0,-57.0,42.87,-34.8,47.73,5.4,47.39,550.2,32.96,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,49.8
00002_06-02-2025-06.22,157.0,1401.0,-555.0,47.39,-10.2,32.96,4.8,52.74,34.8,50.88,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,29.54
00005_06-02-2025-07.02,172.0,1798.0,-34.8,52.74,-4.8,50.88,25.2,38.71,55.2,39.68,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,13.86
00002_06-02-2025-07.22,157.0,1798.0,-55.2,52.74,-25.2,50.88,4.8,38.71,34.8,39.68,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,41.91
00002_06-02-2025-08.32,157.0,1289.0,-34.8,39.68,-4.8,55.04,25.2,52.34,55.2,61.92,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,31.35
00009_06-02-2025-09.22,172.0,1289.0,-55.2,55.04,-25.2,52.34,4.8,61.92,64.8,53.88,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,45.17
00009_06-02-2025-09.57,172.0,970.0,-60.0,52.34,-30.0,61.92,30.0,53.88,90.0,49.85,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,67.15
00011_06-02-2025-10.02,182.0,1551.0,-64.8,52.34,-34.8,61.92,25.2,53.88,85.2,49.85,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,34.6
00009_06-02-2025-11.22,172.0,1287.0,-115.2,61.92,-55.2,53.88,4.8,49.85,64.8,46.35,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,43.18
00009_06-02-2025-12.22,172.0,839.0,-115.2,53.88,-55.2,49.85,4.8,46.35,34.8,58.57,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,45.45
00002_06-02-2025-16.37,157.0,1289.0,-40.2,112.9,-10.2,66.37,19.8,130.89,49.8,106.25,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,48.33
00015_06-02-2025-17.17,157.0,1798.0,-49.8,66.37,-19.8,130.89,10.2,106.25,40.2,49.7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,50.11
00009_06-02-2025-17.22,172.0,1798.0,-55.2,66.37,-25.2,130.89,4.8,106.25,34.8,49.7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,67.86
00002_06-02-2025-18.32,157.0,1289.0,-34.8,49.7,-4.8,69.91,25.2,94.89,62.4,30.54,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,37.49
00009_06-02-2025-19.29,172.0,1042.0,-61.8,69.91,-31.8,94.89,5.4,30.54,36.0,44.44,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,36.67
00009_06-02-2025-20.22,172.0,1289.0,-48.0,30.54,-17.4,44.44,4.8,50.74,45.0,58.92,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,40.32
00005_06-02-2025-21.02,172.0,923.0,-57.0,44.44,-34.8,50.74,5.4,58.92,565.2,18.22,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,27.51
00002_07-02-2025-06.22,157.0,988.0,-595.2,50.74,-555.0,58.92,4.8,18.22,34.8,34.14,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,24.92
00005_07-02-2025-07.02,172.0,1798.0,-34.8,18.22,-4.8,34.14,25.2,62.09,55.2,61.48,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,22.06
00002_07-02-2025-07.22,157.0,1798.0,-55.2,18.22,-25.2,34.14,4.8,62.09,34.8,61.48,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,19.82
00002_07-02-2025-08.32,157.0,875.0,-64.8,62.09,-34.8,61.48,25.2,108.0,55.2,65.2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,43.12
00009_07-02-2025-09.22,172.0,1289.0,-85.2,61.48,-25.2,108.0,4.8,65.2,64.8,51.7,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,50.13
00009_07-02-2025-09.57,172.0,970.0,-60.0,108.0,-30.0,65.2,30.0,51.7,90.0,116.86,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,50.23
00011_07-02-2025-10.02,182.0,1551.0,-64.8,108.0,-34.8,65.2,25.2,51.7,85.2,116.86,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,59.87
00009_07-02-2025-11.22,172.0,1287.0,-115.2,65.2,-55.2,51.7,4.8,116.86,64.8,38.52,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,56.98
00009_07-02-2025-12.22,172.0,839.0,-115.2,51.7,-55.2,116.86,4.8,38.52,34.8,73.13,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,35.86
00009_07-02-2025-14.02,172.0,1675.0,-43.8,55.14,-4.8,65.4,25.2,97.59,55.2,101.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,45.73
00015_07-02-2025-14.12,157.0,1675.0,-54.0,55.14,-15.0,65.4,15.0,97.59,45.0,101.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,56.66
00017_07-02-2025-14.42,179.0,1166.0,-45.0,65.4,-15.0,97.59,15.0,101.0,45.0,62.36,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,79.9
00002_07-02-2025-16.37,157.0,1289.0,-40.2,91.43,-10.2,75.24,19.8,95.12,49.8,61.89,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,64.49
00015_07-02-2025-17.17,157.0,1965.0,-49.8,75.24,-19.8,95.12,10.2,61.89,40.2,62.99,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,58.89
00009_07-02-2025-17.22,172.0,1965.0,-55.2,75.24,-25.2,95.12,4.8,61.89,34.8,62.99,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,57.7
00002_07-02-2025-18.32,157.0,1711.0,-34.8,62.99,-4.8,75.81,25.2,63.13,62.4,27.31,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,37.37
00009_07-02-2025-19.29,172.0,1042.0,-61.8,75.81,-31.8,63.13,5.4,27.31,36.0,50.7,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,65.96
00009_07-02-2025-20.22,172.0,1289.0,-48.0,27.31,-17.4,50.7,4.8,66.76,45.0,76.36,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,39.23
00005_07-02-2025-21.02,172.0,923.0,-57.0,50.7,-34.8,66.76,5.4,76.36,565.2,31.19,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,24.19
00005_08-02-2025-07.02,172.0,923.0,-594.6,76.36,-34.8,31.19,25.2,57.04,85.2,65.77,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,40.69
00009_08-02-2025-08.07,172.0,875.0,-100.2,31.19,-40.2,57.04,19.8,65.77,49.8,62.27,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,20.98
00009_08-02-2025-09.22,172.0,1711.0,-55.2,65.77,-25.2,62.27,4.8,70.94,64.8,42.24,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,50.2
00009_08-02-2025-09.57,172.0,970.0,-60.0,62.27,-30.0,70.94,30.0,42.24,90.0,38.19,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,31.37
00011_08-02-2025-10.02,182.0,1551.0,-64.8,62.27,-34.8,70.94,25.2,42.24,85.2,38.19,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,39.62
00009_08-02-2025-11.22,172.0,1264.0,-115.2,70.94,-55.2,42.24,4.8,38.19,64.8,39.89,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,32.56
00009_08-02-2025-12.22,172.0,839.0,-115.2,42.24,-55.2,38.19,4.8,39.89,55.8,82.74,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,26.21
00015_08-02-2025-14.12,157.0,509.0,-105.0,39.89,-54.0,82.74,75.0,26.84,135.0,76.78,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,13.35
00017_08-02-2025-14.42,179.0,461.0,-135.0,39.89,-84.0,82.74,45.0,26.84,105.0,76.78,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,32.42
00002_08-02-2025-16.37,157.0,875.0,-70.2,26.84,-10.2,76.78,49.8,15.76,109.8,97.49,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,27.86
00015_08-02-2025-17.17,157.0,1090.0,-109.8,26.84,-49.8,76.78,10.2,15.76,70.2,97.49,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,10.0
00009_08-02-2025-19.29,172.0,1042.0,-121.8,15.76,-61.8,97.49,5.4,28.45,58.2,35.19,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,20.84
00009_08-02-2025-20.22,172.0,875.0,-115.2,97.49,-48.0,28.45,4.8,35.19,604.8,43.67,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,30.99
00005_08-02-2025-21.02,172.0,509.0,-87.6,28.45,-34.8,35.19,565.2,43.67,625.2,54.78,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,10.0
00005_09-02-2025-07.02,172.0,923.0,-634.8,35.19,-34.8,43.67,25.2,54.78,85.2,69.25,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,36.79
00009_09-02-2025-08.07,172.0,875.0,-100.2,43.67,-40.2,54.78,19.8,69.25,79.8,57.13,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,47.84
00009_09-02-2025-09.22,172.0,875.0,-115.2,54.78,-55.2,69.25,4.8,57.13,64.8,33.1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,34.94
00009_09-02-2025-09.57,172.0,970.0,-90.0,69.25,-30.0,57.13,30.0,33.1,90.0,154.25,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,67.69
00011_09-02-2025-10.02,182.0,1551.0,-94.8,69.25,-34.8,57.13,25.2,33.1,85.2,154.25,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,45.16
00009_09-02-2025-11.22,172.0,1264.0,-115.2,57.13,-55.2,33.1,4.8,154.25,64.8,50.7,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,70.43
00009_09-02-2025-12.22,172.0,859.0,-115.2,33.1,-55.2,154.25,4.8,50.7,55.8,55.14,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,81.04
00009_09-02-2025-14.02,172.0,1351.0,-94.8,50.7,-43.8,55.14,25.2,101.57,85.2,72.21,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,83.39
00015_09-02-2025-14.12,157.0,1351.0,-105.0,50.7,-54.0,55.14,15.0,101.57,75.0,72.21,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,55.56
00017_09-02-2025-14.42,179.0,842.0,-84.0,55.14,-15.0,101.57,45.0,72.21,105.0,93.68,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,80.93
00002_09-02-2025-16.37,157.0,1289.0,-70.2,72.21,-10.2,93.68,19.8,84.76,49.8,66.09,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,87.92
00015_09-02-2025-17.17,157.0,1965.0,-49.8,93.68,-19.8,84.76,10.2,66.09,40.2,61.67,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,60.79
00009_09-02-2025-17.22,172.0,1965.0,-55.2,93.68,-25.2,84.76,4.8,66.09,34.8,61.67,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,80.36
00002_09-02-2025-18.32,157.0,1289.0,-34.8,61.67,-4.8,104.65,25.2,98.43,62.4,75.97,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,108.89
00009_09-02-2025-19.29,172.0,1042.0,-61.8,104.65,-31.8,98.43,5.4,75.97,36.0,66.85,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,81.16
00009_09-02-2025-20.22,172.0,1709.0,-48.0,75.97,-17.4,66.85,4.8,78.28,45.0,117.27,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,72.81
00005_09-02-2025-21.02,172.0,923.0,-57.0,66.85,-34.8,78.28,5.4,117.27,550.2,29.09,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,65.73
00002_10-02-2025-06.22,157.0,1401.0,-555.0,117.27,-10.2,29.09,4.8,51.18,34.8,50.57,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,34.9
00005_10-02-2025-07.02,172.0,1798.0,-34.8,51.18,-4.8,50.57,25.2,61.07,55.2,61.85,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,47.84
00002_10-02-2025-07.22,157.0,1798.0,-55.2,51.18,-25.2,50.57,4.8,61.07,34.8,61.85,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,43.01
00002_10-02-2025-08.32,157.0,1711.0,-34.8,61.85,-4.8,69.79,25.2,54.74,55.2,70.54,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,43.18
00009_10-02-2025-09.22,172.0,1711.0,-55.2,69.79,-25.2,54.74,4.8,70.54,64.8,36.57,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,42.16
00009_10-02-2025-09.57,172.0,970.0,-60.0,54.74,-30.0,70.54,30.0,36.57,90.0,42.81,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,42.48
00011_10-02-2025-10.02,182.0,1551.0,-64.8,54.74,-34.8,70.54,25.2,36.57,85.2,42.81,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,33.52
00009_10-02-2025-11.22,172.0,1287.0,-115.2,70.54,-55.2,36.57,4.8,42.81,64.8,44.68,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,22.94
00009_10-02-2025-12.22,172.0,839.0,-115.2,36.57,-55.2,42.81,4.8,44.68,34.8,43.59,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,38.68
00009_10-02-2025-14.02,172.0,1261.0,-64.8,43.59,-43.8,68.94,25.2,37.71,55.2,53.9,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,39.54
00015_10-02-2025-14.12,157.0,1261.0,-75.0,43.59,-54.0,68.94,15.0,37.71,45.0,53.9,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,11.53
00017_10-02-2025-14.42,179.0,1166.0,-84.0,68.94,-15.0,37.71,15.0,53.9,45.0,38.1,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,53.32
00002_10-02-2025-16.37,157.0,1289.0,-40.2,42.3,-10.2,63.8,19.8,42.84,49.8,66.64,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,41.92
00015_10-02-2025-17.17,157.0,1798.0,-49.8,63.8,-19.8,42.84,10.2,66.64,40.2,33.37,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,35.62
00009_10-02-2025-17.22,172.0,1798.0,-55.2,63.8,-25.2,42.84,4.8,66.64,34.8,33.37,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,29.67
00002_10-02-2025-18.32,157.0,1289.0,-34.8,33.37,-4.8,49.62,25.2,37.33,62.4,21.05,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,33.24
00009_10-02-2025-19.29,172.0,1042.0,-61.8,49.62,-31.8,37.33,5.4,21.05,36.0,26.53,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,60.29
00009_10-02-2025-20.22,172.0,1289.0,-48.0,21.05,-17.4,26.53,4.8,18.68,45.0,30.71,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,26.87
00005_10-02-2025-21.02,172.0,923.0,-57.0,26.53,-34.8,18.68,5.4,30.71,550.2,36.26,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,26.96
00002_11-02-2025-06.22,157.0,1401.0,-555.0,30.71,-10.2,36.26,4.8,50.1,34.8,104.21,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,35.01
00005_11-02-2025-07.02,172.0,1798.0,-34.8,50.1,-4.8,104.21,25.2,33.13,55.2,31.93,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,45.63
00002_11-02-2025-07.22,157.0,1798.0,-55.2,50.1,-25.2,104.21,4.8,33.13,34.8,31.93,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,42.34
00002_11-02-2025-08.32,157.0,1289.0,-34.8,31.93,-4.8,52.12,25.2,41.14,55.2,64.83,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,10.0
00009_11-02-2025-09.22,172.0,1289.0,-55.2,52.12,-25.2,41.14,4.8,64.83,64.8,36.23,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,31.88
00009_11-02-2025-09.57,172.0,970.0,-60.0,41.14,-30.0,64.83,30.0,36.23,90.0,32.44,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,44.59
00011_11-02-2025-10.02,182.0,1551.0,-64.8,41.14,-34.8,64.83,25.2,36.23,85.2,32.44,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,38.75
00009_11-02-2025-11.22,172.0,1287.0,-115.2,64.83,-55.2,36.23,4.8,32.44,64.8,51.56,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,31.23
00009_11-02-2025-12.22,172.0,839.0,-115.2,36.23,-55.2,32.44,4.8,51.56,34.8,40.6,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,30.78
00009_11-02-2025-14.02,172.0,1261.0,-64.8,40.6,-43.8,48.24,25.2,67.47,55.2,37.69,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,31.9
00015_11-02-2025-14.12,157.0,1261.0,-75.0,40.6,-54.0,48.24,15.0,67.47,45.0,37.69,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,23.7
00017_11-02-2025-14.42,179.0,1166.0,-84.0,48.24,-15.0,67.47,15.0,37.69,45.0,29.51,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,24.92
00002_11-02-2025-16.37,157.0,1289.0,-40.2,32.75,-10.2,35.54,19.8,54.02,49.8,43.6,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,26.92
00015_11-02-2025-17.17,157.0,1798.0,-49.8,35.54,-19.8,54.02,10.2,43.6,40.2,68.39,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,53.48
00009_11-02-2025-17.22,172.0,1798.0,-55.2,35.54,-25.2,54.02,4.8,43.6,34.8,68.39,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,34.71
00002_11-02-2025-18.32,157.0,1289.0,-34.8,68.39,-4.8,51.2,25.2,30.69,62.4,32.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,36.05
00009_11-02-2025-19.29,172.0,1042.0,-61.8,51.2,-31.8,30.69,5.4,32.0,36.0,37.61,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,24.95
00009_11-02-2025-20.22,172.0,1289.0,-48.0,32.0,-17.4,37.61,4.8,29.46,45.0,46.38,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,17.21
00005_11-02-2025-21.02,172.0,923.0,-57.0,37.61,-34.8,29.46,5.4,46.38,550.2,37.28,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,27.31
00002_12-02-2025-06.22,157.0,1401.0,-555.0,46.38,-10.2,37.28,4.8,51.19,34.8,98.79,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,40.27
00005_12-02-2025-07.02,172.0,1798.0,-34.8,51.19,-4.8,98.79,25.2,44.54,55.2,47.74,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,36.97
00002_12-02-2025-07.22,157.0,1798.0,-55.2,51.19,-25.2,98.79,4.8,44.54,34.8,47.74,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,47.73
00002_12-02-2025-08.32,157.0,1289.0,-34.8,47.74,-4.8,78.8,25.2,60.96,55.2,50.65,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,32.77
00009_12-02-2025-09.22,172.0,1289.0,-55.2,78.8,-25.2,60.96,4.8,50.65,64.8,44.44,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,44.09
00009_12-02-2025-09.57,172.0,970.0,-60.0,60.96,-30.0,50.65,30.0,44.44,90.0,46.51,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,21.0
00011_12-02-2025-10.02,182.0,1551.0,-64.8,60.96,-34.8,50.65,25.2,44.44,85.2,46.51,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,37.56
00009_12-02-2025-11.22,172.0,1287.0,-115.2,50.65,-55.2,44.44,4.8,46.51,64.8,42.85,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,17.19
00009_12-02-2025-12.22,172.0,839.0,-115.2,44.44,-55.2,46.51,4.8,42.85,34.8,32.87,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,31.28
00009_12-02-2025-14.02,172.0,1261.0,-64.8,32.87,-43.8,48.24,25.2,48.05,55.2,30.95,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,48.13
00015_12-02-2025-14.12,157.0,1261.0,-75.0,32.87,-54.0,48.24,15.0,48.05,45.0,30.95,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,28.42
00017_12-02-2025-14.42,179.0,1166.0,-84.0,48.24,-15.0,48.05,15.0,30.95,45.0,23.53,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,50.76
00002_12-02-2025-16.37,157.0,1289.0,-40.2,48.02,-10.2,52.0,19.8,118.8,49.8,36.15,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,59.06
00015_12-02-2025-17.17,157.0,1798.0,-49.8,52.0,-19.8,118.8,10.2,36.15,40.2,48.29,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,31.88
00009_12-02-2025-17.22,172.0,1798.0,-55.2,52.0,-25.2,118.8,4.8,36.15,34.8,48.29,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,50.38
00002_12-02-2025-18.32,157.0,1289.0,-34.8,48.29,-4.8,60.61,25.2,123.43,62.4,27.7,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,37.04
