trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,BasicSeat
00006,60000,71801,AVE,AVE,2025-12-19 07:27:00,2025-12-19 10:46:00,0 days 03:19:00,00006_19-12-2025-07.27,58.41
00004,60000,71801,AVE,AVE,2025-12-19 07:57:00,2025-12-19 10:34:00,0 days 02:37:00,00004_19-12-2025-07.57,39.79
00002,60000,71801,IRYO,IRYO,2025-12-19 08:32:00,2025-12-19 11:09:00,0 days 02:37:00,00002_19-12-2025-08.32,36.47
00008,60000,71801,AVE,AVE,2025-12-19 08:57:00,2025-12-19 11:41:00,0 days 02:44:00,00008_19-12-2025-08.57,98.95
00009,60000,71801,IRYO,IRYO,2025-12-19 09:22:00,2025-12-19 12:14:00,0 days 02:52:00,00009_19-12-2025-09.22,36.47
00010,60000,71801,AVE,AVE,2025-12-19 09:27:00,2025-12-19 12:41:00,0 days 03:14:00,00010_19-12-2025-09.27,58.73
00009,60000,71801,IRYO,IRYO,2025-12-19 09:57:00,2025-12-19 12:49:00,0 days 02:52:00,00009_19-12-2025-09.57,43.54
00011,60000,71801,OUIGO,OUIGO,2025-12-19 10:02:00,2025-12-19 13:04:00,0 days 03:02:00,00011_19-12-2025-10.02,47.34
00012,60000,71801,AVLO,AVLO,2025-12-19 10:27:00,2025-12-19 13:19:00,0 days 02:52:00,00012_19-12-2025-10.27,57.52
00009,60000,71801,IRYO,IRYO,2025-12-19 11:22:00,2025-12-19 14:14:00,0 days 02:52:00,00009_19-12-2025-11.22,69.38
00006,60000,71801,AVE,AVE,2025-12-19 11:27:00,2025-12-19 14:46:00,0 days 03:19:00,00006_19-12-2025-11.27,122.65
00009,60000,71801,IRYO,IRYO,2025-12-19 12:22:00,2025-12-19 15:14:00,0 days 02:52:00,00009_19-12-2025-12.22,33.68
00013,60000,71801,AVE,AVE,2025-12-19 12:27:00,2025-12-19 15:44:00,0 days 03:17:00,00013_19-12-2025-12.27,48.82
00004,60000,71801,AVE,AVE,2025-12-19 12:57:00,2025-12-19 15:34:00,0 days 02:37:00,00004_19-12-2025-12.57,74.64
00014,60000,71801,AVE INT,AVE INT,2025-12-19 13:18:00,2025-12-19 16:22:00,0 days 03:04:00,00014_19-12-2025-13.18,55.14
00004,60000,71801,AVE,AVE,2025-12-19 13:57:00,2025-12-19 16:34:00,0 days 02:37:00,00004_19-12-2025-13.57,89.78
00009,60000,71801,IRYO,IRYO,2025-12-19 14:02:00,2025-12-19 16:54:00,0 days 02:52:00,00009_19-12-2025-14.02,73.6
00015,60000,71801,OUIGO,OUIGO,2025-12-19 14:12:00,2025-12-19 16:49:00,0 days 02:37:00,00015_19-12-2025-14.12,64.19
00016,60000,71801,AVE,AVE,2025-12-19 14:27:00,2025-12-19 17:24:00,0 days 02:57:00,00016_19-12-2025-14.27,105.22
00017,60000,71801,IRYO,IRYO,2025-12-19 14:42:00,2025-12-19 17:41:00,0 days 02:59:00,00017_19-12-2025-14.42,89.29
00004,60000,71801,AVE,AVE,2025-12-19 14:57:00,2025-12-19 17:34:00,0 days 02:37:00,00004_19-12-2025-14.57,87.81
00018,60000,71801,AVLO,AVLO,2025-12-19 15:27:00,2025-12-19 18:46:00,0 days 03:19:00,00018_19-12-2025-15.27,57.96
00004,60000,71801,AVE,AVE,2025-12-19 15:57:00,2025-12-19 18:34:00,0 days 02:37:00,00004_19-12-2025-15.57,99.07
00007,60000,71801,AVE,AVE,2025-12-19 16:27:00,2025-12-19 19:19:00,0 days 02:52:00,00007_19-12-2025-16.27,97.89
00002,60000,71801,IRYO,IRYO,2025-12-19 16:37:00,2025-12-19 19:14:00,0 days 02:37:00,00002_19-12-2025-16.37,43.22
00004,60000,71801,AVE,AVE,2025-12-19 16:57:00,2025-12-19 19:34:00,0 days 02:37:00,00004_19-12-2025-16.57,86.41
00015,60000,71801,OUIGO,OUIGO,2025-12-19 17:17:00,2025-12-19 19:54:00,0 days 02:37:00,00015_19-12-2025-17.17,59.78
00009,60000,71801,IRYO,IRYO,2025-12-19 17:22:00,2025-12-19 20:14:00,0 days 02:52:00,00009_19-12-2025-17.22,76.35
00018,60000,71801,AVLO,AVLO,2025-12-19 17:27:00,2025-12-19 20:46:00,0 days 03:19:00,00018_19-12-2025-17.27,52.24
00004,60000,71801,AVE,AVE,2025-12-19 17:57:00,2025-12-19 20:34:00,0 days 02:37:00,00004_19-12-2025-17.57,56.53
00016,60000,71801,AVE,AVE,2025-12-19 18:27:00,2025-12-19 21:24:00,0 days 02:57:00,00016_19-12-2025-18.27,94.45
00002,60000,71801,IRYO,IRYO,2025-12-19 18:32:00,2025-12-19 21:09:00,0 days 02:37:00,00002_19-12-2025-18.32,47.37
00004,60000,71801,AVE,AVE,2025-12-19 18:57:00,2025-12-19 21:34:00,0 days 02:37:00,00004_19-12-2025-18.57,70.65
00009,60000,71801,IRYO,IRYO,2025-12-19 19:29:00,2025-12-19 22:21:00,0 days 02:52:00,00009_19-12-2025-19.29,57.2
00019,60000,71801,AVLO,AVLO,2025-12-19 19:34:00,2025-12-19 22:55:00,0 days 03:21:00,00019_19-12-2025-19.34,42.02
00004,60000,71801,AVE,AVE,2025-12-19 20:05:00,2025-12-19 22:42:00,0 days 02:37:00,00004_19-12-2025-20.05,57.89
00009,60000,71801,IRYO,IRYO,2025-12-19 20:22:00,2025-12-19 23:14:00,0 days 02:52:00,00009_19-12-2025-20.22,35.12
00020,60000,71801,AVE,AVE,2025-12-19 20:27:00,2025-12-19 23:48:00,0 days 03:21:00,00020_19-12-2025-20.27,45.12
00005,60000,71801,OUIGO,OUIGO,2025-12-19 21:02:00,2025-12-19 23:54:00,0 days 02:52:00,00005_19-12-2025-21.02,17.31
00007,60000,71801,AVE,AVE,2025-12-19 21:07:00,2025-12-19 23:59:00,0 days 02:52:00,00007_19-12-2025-21.07,92.5
00021,60000,71801,AVLO,AVLO,2025-12-20 06:27:00,2025-12-20 09:25:00,0 days 02:58:00,00021_20-12-2025-06.27,30.27
00005,60000,71801,OUIGO,OUIGO,2025-12-20 07:02:00,2025-12-20 09:54:00,0 days 02:52:00,00005_20-12-2025-07.02,47.29
00006,60000,71801,AVE,AVE,2025-12-20 07:27:00,2025-12-20 10:46:00,0 days 03:19:00,00006_20-12-2025-07.27,48.53
00009,60000,71801,IRYO,IRYO,2025-12-20 08:07:00,2025-12-20 10:59:00,0 days 02:52:00,00009_20-12-2025-08.07,43.44
00007,60000,71801,AVE,AVE,2025-12-20 08:27:00,2025-12-20 11:19:00,0 days 02:52:00,00007_20-12-2025-08.27,55.0
00008,60000,71801,AVE,AVE,2025-12-20 08:57:00,2025-12-20 11:41:00,0 days 02:44:00,00008_20-12-2025-08.57,48.86
00009,60000,71801,IRYO,IRYO,2025-12-20 09:22:00,2025-12-20 12:14:00,0 days 02:52:00,00009_20-12-2025-09.22,20.75
00010,60000,71801,AVE,AVE,2025-12-20 09:27:00,2025-12-20 12:41:00,0 days 03:14:00,00010_20-12-2025-09.27,39.77
00009,60000,71801,IRYO,IRYO,2025-12-20 09:57:00,2025-12-20 12:49:00,0 days 02:52:00,00009_20-12-2025-09.57,23.51
00011,60000,71801,OUIGO,OUIGO,2025-12-20 10:02:00,2025-12-20 13:04:00,0 days 03:02:00,00011_20-12-2025-10.02,29.03
00012,60000,71801,AVLO,AVLO,2025-12-20 10:27:00,2025-12-20 13:19:00,0 days 02:52:00,00012_20-12-2025-10.27,47.5
00009,60000,71801,IRYO,IRYO,2025-12-20 11:22:00,2025-12-20 14:14:00,0 days 02:52:00,00009_20-12-2025-11.22,22.31
00006,60000,71801,AVE,AVE,2025-12-20 11:27:00,2025-12-20 14:46:00,0 days 03:19:00,00006_20-12-2025-11.27,43.96
00009,60000,71801,IRYO,IRYO,2025-12-20 12:22:00,2025-12-20 15:14:00,0 days 02:52:00,00009_20-12-2025-12.22,10.0
00013,60000,71801,AVE,AVE,2025-12-20 12:27:00,2025-12-20 15:44:00,0 days 03:17:00,00013_20-12-2025-12.27,50.88
00014,60000,71801,AVE INT,AVE INT,2025-12-20 13:18:00,2025-12-20 16:22:00,0 days 03:04:00,00014_20-12-2025-13.18,82.74
00015,60000,71801,OUIGO,OUIGO,2025-12-20 14:12:00,2025-12-20 16:49:00,0 days 02:37:00,00015_20-12-2025-14.12,20.21
00017,60000,71801,IRYO,IRYO,2025-12-20 14:42:00,2025-12-20 17:41:00,0 days 02:59:00,00017_20-12-2025-14.42,28.01
00018,60000,71801,AVLO,AVLO,2025-12-20 15:27:00,2025-12-20 18:46:00,0 days 03:19:00,00018_20-12-2025-15.27,28.69
00007,60000,71801,AVE,AVE,2025-12-20 16:27:00,2025-12-20 19:19:00,0 days 02:52:00,00007_20-12-2025-16.27,91.41
00002,60000,71801,IRYO,IRYO,2025-12-20 16:37:00,2025-12-20 19:14:00,0 days 02:37:00,00002_20-12-2025-16.37,10.0
00015,60000,71801,OUIGO,OUIGO,2025-12-20 17:17:00,2025-12-20 19:54:00,0 days 02:37:00,00015_20-12-2025-17.17,27.01
00018,60000,71801,AVLO,AVLO,2025-12-20 17:27:00,2025-12-20 20:46:00,0 days 03:19:00,00018_20-12-2025-17.27,26.31
00016,60000,71801,AVE,AVE,2025-12-20 18:27:00,2025-12-20 21:24:00,0 days 02:57:00,00016_20-12-2025-18.27,101.35
00009,60000,71801,IRYO,IRYO,2025-12-20 19:29:00,2025-12-20 22:21:00,0 days 02:52:00,00009_20-12-2025-19.29,42.24
00019,60000,71801,AVLO,AVLO,2025-12-20 19:34:00,2025-12-20 22:55:00,0 days 03:21:00,00019_20-12-2025-19.34,30.7
00009,60000,71801,IRYO,IRYO,2025-12-20 20:22:00,2025-12-20 23:14:00,0 days 02:52:00,00009_20-12-2025-20.22,41.29
00020,60000,71801,AVE,AVE,2025-12-20 20:27:00,2025-12-20 23:48:00,0 days 03:21:00,00020_20-12-2025-20.27,23.7
00005,60000,71801,OUIGO,OUIGO,2025-12-20 21:02:00,2025-12-20 23:54:00,0 days 02:52:00,00005_20-12-2025-21.02,46.82
00021,60000,71801,AVLO,AVLO,2025-12-21 06:27:00,2025-12-21 09:25:00,0 days 02:58:00,00021_21-12-2025-06.27,54.89
00005,60000,71801,OUIGO,OUIGO,2025-12-21 07:02:00,2025-12-21 09:54:00,0 days 02:52:00,00005_21-12-2025-07.02,36.11
00006,60000,71801,AVE,AVE,2025-12-21 07:27:00,2025-12-21 10:46:00,0 days 03:19:00,00006_21-12-2025-07.27,60.65
00009,60000,71801,IRYO,IRYO,2025-12-21 08:07:00,2025-12-21 10:59:00,0 days 02:52:00,00009_21-12-2025-08.07,63.52
00007,60000,71801,AVE,AVE,2025-12-21 08:27:00,2025-12-21 11:19:00,0 days 02:52:00,00007_21-12-2025-08.27,75.14
00009,60000,71801,IRYO,IRYO,2025-12-21 09:22:00,2025-12-21 12:14:00,0 days 02:52:00,00009_21-12-2025-09.22,57.15
00010,60000,71801,AVE,AVE,2025-12-21 09:27:00,2025-12-21 12:41:00,0 days 03:14:00,00010_21-12-2025-09.27,68.16
00009,60000,71801,IRYO,IRYO,2025-12-21 09:57:00,2025-12-21 12:49:00,0 days 02:52:00,00009_21-12-2025-09.57,68.43
00011,60000,71801,OUIGO,OUIGO,2025-12-21 10:02:00,2025-12-21 13:04:00,0 days 03:02:00,00011_21-12-2025-10.02,48.51
00012,60000,71801,AVLO,AVLO,2025-12-21 10:27:00,2025-12-21 13:19:00,0 days 02:52:00,00012_21-12-2025-10.27,38.41
00009,60000,71801,IRYO,IRYO,2025-12-21 11:22:00,2025-12-21 14:14:00,0 days 02:52:00,00009_21-12-2025-11.22,49.2
00006,60000,71801,AVE,AVE,2025-12-21 11:27:00,2025-12-21 14:46:00,0 days 03:19:00,00006_21-12-2025-11.27,127.17
00009,60000,71801,IRYO,IRYO,2025-12-21 12:22:00,2025-12-21 15:14:00,0 days 02:52:00,00009_21-12-2025-12.22,74.27
00013,60000,71801,AVE,AVE,2025-12-21 12:27:00,2025-12-21 15:44:00,0 days 03:17:00,00013_21-12-2025-12.27,62.79
00014,60000,71801,AVE INT,AVE INT,2025-12-21 13:18:00,2025-12-21 16:22:00,0 days 03:04:00,00014_21-12-2025-13.18,55.14
00009,60000,71801,IRYO,IRYO,2025-12-21 14:02:00,2025-12-21 16:54:00,0 days 02:52:00,00009_21-12-2025-14.02,100.03
00015,60000,71801,OUIGO,OUIGO,2025-12-21 14:12:00,2025-12-21 16:49:00,0 days 02:37:00,00015_21-12-2025-14.12,65.01
00016,60000,71801,AVE,AVE,2025-12-21 14:27:00,2025-12-21 17:24:00,0 days 02:57:00,00016_21-12-2025-14.27,91.59
00017,60000,71801,IRYO,IRYO,2025-12-21 14:42:00,2025-12-21 17:41:00,0 days 02:59:00,00017_21-12-2025-14.42,78.81
00018,60000,71801,AVLO,AVLO,2025-12-21 15:27:00,2025-12-21 18:46:00,0 days 03:19:00,00018_21-12-2025-15.27,68.74
00007,60000,71801,AVE,AVE,2025-12-21 16:27:00,2025-12-21 19:19:00,0 days 02:52:00,00007_21-12-2025-16.27,96.86
00002,60000,71801,IRYO,IRYO,2025-12-21 16:37:00,2025-12-21 19:14:00,0 days 02:37:00,00002_21-12-2025-16.37,105.51
00004,60000,71801,AVE,AVE,2025-12-21 16:57:00,2025-12-21 19:34:00,0 days 02:37:00,00004_21-12-2025-16.57,93.64
00015,60000,71801,OUIGO,OUIGO,2025-12-21 17:17:00,2025-12-21 19:54:00,0 days 02:37:00,00015_21-12-2025-17.17,53.06
00009,60000,71801,IRYO,IRYO,2025-12-21 17:22:00,2025-12-21 20:14:00,0 days 02:52:00,00009_21-12-2025-17.22,81.27
00018,60000,71801,AVLO,AVLO,2025-12-21 17:27:00,2025-12-21 20:46:00,0 days 03:19:00,00018_21-12-2025-17.27,64.96
00004,60000,71801,AVE,AVE,2025-12-21 17:57:00,2025-12-21 20:34:00,0 days 02:37:00,00004_21-12-2025-17.57,62.47
00016,60000,71801,AVE,AVE,2025-12-21 18:27:00,2025-12-21 21:24:00,0 days 02:57:00,00016_21-12-2025-18.27,89.23
00002,60000,71801,IRYO,IRYO,2025-12-21 18:32:00,2025-12-21 21:09:00,0 days 02:37:00,00002_21-12-2025-18.32,95.93
00004,60000,71801,AVE,AVE,2025-12-21 18:57:00,2025-12-21 21:34:00,0 days 02:37:00,00004_21-12-2025-18.57,90.04
00009,60000,71801,IRYO,IRYO,2025-12-21 19:29:00,2025-12-21 22:21:00,0 days 02:52:00,00009_21-12-2025-19.29,88.56
00019,60000,71801,AVLO,AVLO,2025-12-21 19:34:00,2025-12-21 22:55:00,0 days 03:21:00,00019_21-12-2025-19.34,75.37
00004,60000,71801,AVE,AVE,2025-12-21 20:05:00,2025-12-21 22:42:00,0 days 02:37:00,00004_21-12-2025-20.05,72.26
00009,60000,71801,IRYO,IRYO,2025-12-21 20:22:00,2025-12-21 23:14:00,0 days 02:52:00,00009_21-12-2025-20.22,91.39
00020,60000,71801,AVE,AVE,2025-12-21 20:27:00,2025-12-21 23:48:00,0 days 03:21:00,00020_21-12-2025-20.27,83.16
00005,60000,71801,OUIGO,OUIGO,2025-12-21 21:02:00,2025-12-21 23:54:00,0 days 02:52:00,00005_21-12-2025-21.02,64.07
00007,60000,71801,AVE,AVE,2025-12-21 21:07:00,2025-12-21 23:59:00,0 days 02:52:00,00007_21-12-2025-21.07,95.84
00001,60000,71801,AVLO,AVLO,2025-12-22 06:12:00,2025-12-22 08:49:00,0 days 02:37:00,00001_22-12-2025-06.12,29.59
00002,60000,71801,IRYO,IRYO,2025-12-22 06:22:00,2025-12-22 08:59:00,0 days 02:37:00,00002_22-12-2025-06.22,32.88
00003,60000,71801,AVE,AVE,2025-12-22 06:27:00,2025-12-22 09:25:00,0 days 02:58:00,00003_22-12-2025-06.27,40.79
00004,60000,71801,AVE,AVE,2025-12-22 06:57:00,2025-12-22 09:34:00,0 days 02:37:00,00004_22-12-2025-06.57,53.42
00005,60000,71801,OUIGO,OUIGO,2025-12-22 07:02:00,2025-12-22 09:54:00,0 days 02:52:00,00005_22-12-2025-07.02,39.99
00002,60000,71801,IRYO,IRYO,2025-12-22 07:22:00,2025-12-22 09:59:00,0 days 02:37:00,00002_22-12-2025-07.22,39.9
00006,60000,71801,AVE,AVE,2025-12-22 07:27:00,2025-12-22 10:46:00,0 days 03:19:00,00006_22-12-2025-07.27,55.21
00004,60000,71801,AVE,AVE,2025-12-22 07:57:00,2025-12-22 10:34:00,0 days 02:37:00,00004_22-12-2025-07.57,64.02
00007,60000,71801,AVE,AVE,2025-12-22 08:27:00,2025-12-22 11:19:00,0 days 02:52:00,00007_22-12-2025-08.27,86.61
00002,60000,71801,IRYO,IRYO,2025-12-22 08:32:00,2025-12-22 11:09:00,0 days 02:37:00,00002_22-12-2025-08.32,44.97
00008,60000,71801,AVE,AVE,2025-12-22 08:57:00,2025-12-22 11:41:00,0 days 02:44:00,00008_22-12-2025-08.57,42.24
00009,60000,71801,IRYO,IRYO,2025-12-22 09:22:00,2025-12-22 12:14:00,0 days 02:52:00,00009_22-12-2025-09.22,52.48
00010,60000,71801,AVE,AVE,2025-12-22 09:27:00,2025-12-22 12:41:00,0 days 03:14:00,00010_22-12-2025-09.27,67.51
00009,60000,71801,IRYO,IRYO,2025-12-22 09:57:00,2025-12-22 12:49:00,0 days 02:52:00,00009_22-12-2025-09.57,35.8
00011,60000,71801,OUIGO,OUIGO,2025-12-22 10:02:00,2025-12-22 13:04:00,0 days 03:02:00,00011_22-12-2025-10.02,30.67
00012,60000,71801,AVLO,AVLO,2025-12-22 10:27:00,2025-12-22 13:19:00,0 days 02:52:00,00012_22-12-2025-10.27,36.58
00009,60000,71801,IRYO,IRYO,2025-12-22 11:22:00,2025-12-22 14:14:00,0 days 02:52:00,00009_22-12-2025-11.22,34.71
00006,60000,71801,AVE,AVE,2025-12-22 11:27:00,2025-12-22 14:46:00,0 days 03:19:00,00006_22-12-2025-11.27,44.41
00009,60000,71801,IRYO,IRYO,2025-12-22 12:22:00,2025-12-22 15:14:00,0 days 02:52:00,00009_22-12-2025-12.22,43.19
00013,60000,71801,AVE,AVE,2025-12-22 12:27:00,2025-12-22 15:44:00,0 days 03:17:00,00013_22-12-2025-12.27,44.8
00004,60000,71801,AVE,AVE,2025-12-22 12:57:00,2025-12-22 15:34:00,0 days 02:37:00,00004_22-12-2025-12.57,33.84
00014,60000,71801,AVE INT,AVE INT,2025-12-22 13:18:00,2025-12-22 16:22:00,0 days 03:04:00,00014_22-12-2025-13.18,68.94
00009,60000,71801,IRYO,IRYO,2025-12-22 14:02:00,2025-12-22 16:54:00,0 days 02:52:00,00009_22-12-2025-14.02,18.5
00015,60000,71801,OUIGO,OUIGO,2025-12-22 14:12:00,2025-12-22 16:49:00,0 days 02:37:00,00015_22-12-2025-14.12,39.76
00016,60000,71801,AVE,AVE,2025-12-22 14:27:00,2025-12-22 17:24:00,0 days 02:57:00,00016_22-12-2025-14.27,42.52
00017,60000,71801,IRYO,IRYO,2025-12-22 14:42:00,2025-12-22 17:41:00,0 days 02:59:00,00017_22-12-2025-14.42,52.08
00004,60000,71801,AVE,AVE,2025-12-22 14:57:00,2025-12-22 17:34:00,0 days 02:37:00,00004_22-12-2025-14.57,47.3
00018,60000,71801,AVLO,AVLO,2025-12-22 15:27:00,2025-12-22 18:46:00,0 days 03:19:00,00018_22-12-2025-15.27,35.88
00004,60000,71801,AVE,AVE,2025-12-22 15:57:00,2025-12-22 18:34:00,0 days 02:37:00,00004_22-12-2025-15.57,51.08
00007,60000,71801,AVE,AVE,2025-12-22 16:27:00,2025-12-22 19:19:00,0 days 02:52:00,00007_22-12-2025-16.27,55.66
00002,60000,71801,IRYO,IRYO,2025-12-22 16:37:00,2025-12-22 19:14:00,0 days 02:37:00,00002_22-12-2025-16.37,26.24
00004,60000,71801,AVE,AVE,2025-12-22 16:57:00,2025-12-22 19:34:00,0 days 02:37:00,00004_22-12-2025-16.57,41.8
00015,60000,71801,OUIGO,OUIGO,2025-12-22 17:17:00,2025-12-22 19:54:00,0 days 02:37:00,00015_22-12-2025-17.17,36.37
00009,60000,71801,IRYO,IRYO,2025-12-22 17:22:00,2025-12-22 20:14:00,0 days 02:52:00,00009_22-12-2025-17.22,32.04
00006,60000,71801,AVE,AVE,2025-12-22 17:27:00,2025-12-22 20:46:00,0 days 03:19:00,00006_22-12-2025-17.27,61.24
00004,60000,71801,AVE,AVE,2025-12-22 17:57:00,2025-12-22 20:34:00,0 days 02:37:00,00004_22-12-2025-17.57,50.8
00016,60000,71801,AVE,AVE,2025-12-22 18:27:00,2025-12-22 21:24:00,0 days 02:57:00,00016_22-12-2025-18.27,51.05
00002,60000,71801,IRYO,IRYO,2025-12-22 18:32:00,2025-12-22 21:09:00,0 days 02:37:00,00002_22-12-2025-18.32,27.41
00004,60000,71801,AVE,AVE,2025-12-22 18:57:00,2025-12-22 21:34:00,0 days 02:37:00,00004_22-12-2025-18.57,26.53
00009,60000,71801,IRYO,IRYO,2025-12-22 19:29:00,2025-12-22 22:21:00,0 days 02:52:00,00009_22-12-2025-19.29,24.1
00019,60000,71801,AVLO,AVLO,2025-12-22 19:34:00,2025-12-22 22:55:00,0 days 03:21:00,00019_22-12-2025-19.34,22.75
00004,60000,71801,AVE,AVE,2025-12-22 20:05:00,2025-12-22 22:42:00,0 days 02:37:00,00004_22-12-2025-20.05,27.87
00009,60000,71801,IRYO,IRYO,2025-12-22 20:22:00,2025-12-22 23:14:00,0 days 02:52:00,00009_22-12-2025-20.22,29.39
00020,60000,71801,AVE,AVE,2025-12-22 20:27:00,2025-12-22 23:48:00,0 days 03:21:00,00020_22-12-2025-20.27,18.78
00005,60000,71801,OUIGO,OUIGO,2025-12-22 21:02:00,2025-12-22 23:54:00,0 days 02:52:00,00005_22-12-2025-21.02,10.0
00007,60000,71801,AVE,AVE,2025-12-22 21:07:00,2025-12-22 23:59:00,0 days 02:52:00,00007_22-12-2025-21.07,30.42
00001,60000,71801,AVLO,AVLO,2025-12-23 06:12:00,2025-12-23 08:49:00,0 days 02:37:00,00001_23-12-2025-06.12,36.27
00002,60000,71801,IRYO,IRYO,2025-12-23 06:22:00,2025-12-23 08:59:00,0 days 02:37:00,00002_23-12-2025-06.22,52.97
00003,60000,71801,AVE,AVE,2025-12-23 06:27:00,2025-12-23 09:25:00,0 days 02:58:00,00003_23-12-2025-06.27,44.4
00004,60000,71801,AVE,AVE,2025-12-23 06:57:00,2025-12-23 09:34:00,0 days 02:37:00,00004_23-12-2025-06.57,120.0
00005,60000,71801,OUIGO,OUIGO,2025-12-23 07:02:00,2025-12-23 09:54:00,0 days 02:52:00,00005_23-12-2025-07.02,55.58
00002,60000,71801,IRYO,IRYO,2025-12-23 07:22:00,2025-12-23 09:59:00,0 days 02:37:00,00002_23-12-2025-07.22,24.4
00006,60000,71801,AVE,AVE,2025-12-23 07:27:00,2025-12-23 10:46:00,0 days 03:19:00,00006_23-12-2025-07.27,27.36
00004,60000,71801,AVE,AVE,2025-12-23 07:57:00,2025-12-23 10:34:00,0 days 02:37:00,00004_23-12-2025-07.57,31.86
00007,60000,71801,AVE,AVE,2025-12-23 08:27:00,2025-12-23 11:19:00,0 days 02:52:00,00007_23-12-2025-08.27,64.53
00002,60000,71801,IRYO,IRYO,2025-12-23 08:32:00,2025-12-23 11:09:00,0 days 02:37:00,00002_23-12-2025-08.32,62.24
00008,60000,71801,AVE,AVE,2025-12-23 08:57:00,2025-12-23 11:41:00,0 days 02:44:00,00008_23-12-2025-08.57,54.73
00009,60000,71801,IRYO,IRYO,2025-12-23 09:22:00,2025-12-23 12:14:00,0 days 02:52:00,00009_23-12-2025-09.22,23.71
00010,60000,71801,AVE,AVE,2025-12-23 09:27:00,2025-12-23 12:41:00,0 days 03:14:00,00010_23-12-2025-09.27,70.04
00009,60000,71801,IRYO,IRYO,2025-12-23 09:57:00,2025-12-23 12:49:00,0 days 02:52:00,00009_23-12-2025-09.57,39.66
00011,60000,71801,OUIGO,OUIGO,2025-12-23 10:02:00,2025-12-23 13:04:00,0 days 03:02:00,00011_23-12-2025-10.02,36.92
00012,60000,71801,AVLO,AVLO,2025-12-23 10:27:00,2025-12-23 13:19:00,0 days 02:52:00,00012_23-12-2025-10.27,34.91
00009,60000,71801,IRYO,IRYO,2025-12-23 11:22:00,2025-12-23 14:14:00,0 days 02:52:00,00009_23-12-2025-11.22,35.56
00006,60000,71801,AVE,AVE,2025-12-23 11:27:00,2025-12-23 14:46:00,0 days 03:19:00,00006_23-12-2025-11.27,43.58
00009,60000,71801,IRYO,IRYO,2025-12-23 12:22:00,2025-12-23 15:14:00,0 days 02:52:00,00009_23-12-2025-12.22,24.63
00013,60000,71801,AVE,AVE,2025-12-23 12:27:00,2025-12-23 15:44:00,0 days 03:17:00,00013_23-12-2025-12.27,45.36
00004,60000,71801,AVE,AVE,2025-12-23 12:57:00,2025-12-23 15:34:00,0 days 02:37:00,00004_23-12-2025-12.57,38.05
00014,60000,71801,AVE INT,AVE INT,2025-12-23 13:18:00,2025-12-23 16:22:00,0 days 03:04:00,00014_23-12-2025-13.18,48.24
00009,60000,71801,IRYO,IRYO,2025-12-23 14:02:00,2025-12-23 16:54:00,0 days 02:52:00,00009_23-12-2025-14.02,14.23
00015,60000,71801,OUIGO,OUIGO,2025-12-23 14:12:00,2025-12-23 16:49:00,0 days 02:37:00,00015_23-12-2025-14.12,25.68
00016,60000,71801,AVE,AVE,2025-12-23 14:27:00,2025-12-23 17:24:00,0 days 02:57:00,00016_23-12-2025-14.27,70.38
00017,60000,71801,IRYO,IRYO,2025-12-23 14:42:00,2025-12-23 17:41:00,0 days 02:59:00,00017_23-12-2025-14.42,41.17
00004,60000,71801,AVE,AVE,2025-12-23 14:57:00,2025-12-23 17:34:00,0 days 02:37:00,00004_23-12-2025-14.57,39.0
00018,60000,71801,AVLO,AVLO,2025-12-23 15:27:00,2025-12-23 18:46:00,0 days 03:19:00,00018_23-12-2025-15.27,30.09
00004,60000,71801,AVE,AVE,2025-12-23 15:57:00,2025-12-23 18:34:00,0 days 02:37:00,00004_23-12-2025-15.57,35.25
00007,60000,71801,AVE,AVE,2025-12-23 16:27:00,2025-12-23 19:19:00,0 days 02:52:00,00007_23-12-2025-16.27,42.94
00002,60000,71801,IRYO,IRYO,2025-12-23 16:37:00,2025-12-23 19:14:00,0 days 02:37:00,00002_23-12-2025-16.37,27.03
00004,60000,71801,AVE,AVE,2025-12-23 16:57:00,2025-12-23 19:34:00,0 days 02:37:00,00004_23-12-2025-16.57,60.47
00015,60000,71801,OUIGO,OUIGO,2025-12-23 17:17:00,2025-12-23 19:54:00,0 days 02:37:00,00015_23-12-2025-17.17,31.09
00009,60000,71801,IRYO,IRYO,2025-12-23 17:22:00,2025-12-23 20:14:00,0 days 02:52:00,00009_23-12-2025-17.22,37.3
00006,60000,71801,AVE,AVE,2025-12-23 17:27:00,2025-12-23 20:46:00,0 days 03:19:00,00006_23-12-2025-17.27,54.79
00004,60000,71801,AVE,AVE,2025-12-23 17:57:00,2025-12-23 20:34:00,0 days 02:37:00,00004_23-12-2025-17.57,69.08
00016,60000,71801,AVE,AVE,2025-12-23 18:27:00,2025-12-23 21:24:00,0 days 02:57:00,00016_23-12-2025-18.27,60.2
00002,60000,71801,IRYO,IRYO,2025-12-23 18:32:00,2025-12-23 21:09:00,0 days 02:37:00,00002_23-12-2025-18.32,21.85
00004,60000,71801,AVE,AVE,2025-12-23 18:57:00,2025-12-23 21:34:00,0 days 02:37:00,00004_23-12-2025-18.57,35.08
00009,60000,71801,IRYO,IRYO,2025-12-23 19:29:00,2025-12-23 22:21:00,0 days 02:52:00,00009_23-12-2025-19.29,25.3
