trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,capacity,train_model,original_price_scraping,BasicSeat
15,60000,71801,OUIGO,OUIGO,2025-09-17 17:17:00,2025-09-17 19:54:00,0 days 02:37:00,00015_17-09-2025-17.17,509.0,S-108,39.0,47.09
9,60000,71801,IRYO,IRYO,2025-09-17 17:22:00,2025-09-17 20:14:00,0 days 02:52:00,00009_17-09-2025-17.22,461.0,S-109,31.2,24.14
6,60000,71801,AVE,AVE,2025-09-17 17:27:00,2025-09-17 20:46:00,0 days 03:19:00,00006_17-09-2025-17.27,414.0,S-103,45.95,64.58
4,60000,71801,AVE,AVE,2025-09-17 17:57:00,2025-09-17 20:34:00,0 days 02:37:00,00004_17-09-2025-17.57,414.0,S-103,45.95,64.34
16,60000,71801,AVE,AVE,2025-09-17 18:27:00,2025-09-17 21:24:00,0 days 02:57:00,00016_17-09-2025-18.27,414.0,S-103,57.45,85.78
2,60000,71801,IRYO,IRYO,2025-09-17 18:32:00,2025-09-17 21:09:00,0 days 02:37:00,00002_17-09-2025-18.32,461.0,S-109,35.57,33.0
4,60000,71801,AVE,AVE,2025-09-17 18:57:00,2025-09-17 21:34:00,0 days 02:37:00,00004_17-09-2025-18.57,414.0,S-103,94.9,120.04
9,60000,71801,IRYO,IRYO,2025-09-17 19:29:00,2025-09-17 22:21:00,0 days 02:52:00,00009_17-09-2025-19.29,461.0,S-109,34.77,25.16
19,60000,71801,AVLO,AVLO,2025-09-17 19:34:00,2025-09-17 22:55:00,0 days 03:21:00,00019_17-09-2025-19.34,581.0,S-106,25.0,29.31
4,60000,71801,AVE,AVE,2025-09-17 20:05:00,2025-09-17 22:42:00,0 days 02:37:00,00004_17-09-2025-20.05,414.0,S-103,40.7,53.33
9,60000,71801,IRYO,IRYO,2025-09-17 20:22:00,2025-09-17 23:14:00,0 days 02:52:00,00009_17-09-2025-20.22,461.0,S-109,29.26,35.11
20,60000,71801,AVE,AVE,2025-09-17 20:27:00,2025-09-17 23:48:00,0 days 03:21:00,00020_17-09-2025-20.27,414.0,S-103,34.45,42.18
5,60000,71801,OUIGO,OUIGO,2025-09-17 21:02:00,2025-09-17 23:54:00,0 days 02:52:00,00005_17-09-2025-21.02,509.0,S-108,33.0,39.98
7,60000,71801,AVE,AVE,2025-09-17 21:07:00,2025-09-17 23:59:00,0 days 02:52:00,00007_17-09-2025-21.07,414.0,S-103,45.85,56.78
1,60000,71801,AVLO,AVLO,2025-09-18 06:12:00,2025-09-18 08:49:00,0 days 02:37:00,00001_18-09-2025-06.12,581.0,S-106,25.0,30.86
2,60000,71801,IRYO,IRYO,2025-09-18 06:22:00,2025-09-18 08:59:00,0 days 02:37:00,00002_18-09-2025-06.22,461.0,S-109,29.26,32.1
3,60000,71801,AVE,AVE,2025-09-18 06:27:00,2025-09-18 09:25:00,0 days 02:58:00,00003_18-09-2025-06.27,359.0,S-103,34.45,30.43
4,60000,71801,AVE,AVE,2025-09-18 06:57:00,2025-09-18 09:34:00,0 days 02:37:00,00004_18-09-2025-06.57,414.0,S-103,54.25,73.85
5,60000,71801,OUIGO,OUIGO,2025-09-18 07:02:00,2025-09-18 09:54:00,0 days 02:52:00,00005_18-09-2025-07.02,509.0,S-108,33.0,41.25
2,60000,71801,IRYO,IRYO,2025-09-18 07:22:00,2025-09-18 09:59:00,0 days 02:37:00,00002_18-09-2025-07.22,461.0,S-109,31.04,41.45
6,60000,71801,AVE,AVE,2025-09-18 07:27:00,2025-09-18 10:46:00,0 days 03:19:00,00006_18-09-2025-07.27,414.0,S-103,34.45,28.43
4,60000,71801,AVE,AVE,2025-09-18 07:57:00,2025-09-18 10:34:00,0 days 02:37:00,00004_18-09-2025-07.57,414.0,S-103,40.7,33.46
7,60000,71801,AVE,AVE,2025-09-18 08:27:00,2025-09-18 11:19:00,0 days 02:52:00,00007_18-09-2025-08.27,414.0,S-103,45.95,34.35
2,60000,71801,IRYO,IRYO,2025-09-18 08:32:00,2025-09-18 11:09:00,0 days 02:37:00,00002_18-09-2025-08.32,461.0,S-109,44.01,55.04
8,60000,71801,AVE,AVE,2025-09-18 08:57:00,2025-09-18 11:41:00,0 days 02:44:00,00008_18-09-2025-08.57,414.0,S-103,54.25,52.0
9,60000,71801,IRYO,IRYO,2025-09-18 09:22:00,2025-09-18 12:14:00,0 days 02:52:00,00009_18-09-2025-09.22,461.0,S-109,55.5,39.79
10,60000,71801,AVE,AVE,2025-09-18 09:27:00,2025-09-18 12:41:00,0 days 03:14:00,00010_18-09-2025-09.27,414.0,S-103,45.95,45.69
9,60000,71801,IRYO,IRYO,2025-09-18 09:57:00,2025-09-18 12:49:00,0 days 02:52:00,00009_18-09-2025-09.57,461.0,S-109,50.78,35.19
11,60000,71801,OUIGO,OUIGO,2025-09-18 10:02:00,2025-09-18 13:04:00,0 days 03:02:00,00011_18-09-2025-10.02,509.0,S-108,45.0,43.6
12,60000,71801,AVLO,AVLO,2025-09-18 10:27:00,2025-09-18 13:19:00,0 days 02:52:00,00012_18-09-2025-10.27,581.0,S-106,45.0,51.51
9,60000,71801,IRYO,IRYO,2025-09-18 11:22:00,2025-09-18 14:14:00,0 days 02:52:00,00009_18-09-2025-11.22,461.0,S-109,54.46,47.08
6,60000,71801,AVE,AVE,2025-09-18 11:27:00,2025-09-18 14:46:00,0 days 03:19:00,00006_18-09-2025-11.27,826.0,S-103,45.95,49.49
9,60000,71801,IRYO,IRYO,2025-09-18 12:22:00,2025-09-18 15:14:00,0 days 02:52:00,00009_18-09-2025-12.22,461.0,S-109,48.96,65.86
13,60000,71801,AVE,AVE,2025-09-18 12:27:00,2025-09-18 15:44:00,0 days 03:17:00,00013_18-09-2025-12.27,378.0,S-103,40.7,57.73
4,60000,71801,AVE,AVE,2025-09-18 12:57:00,2025-09-18 15:34:00,0 days 02:37:00,00004_18-09-2025-12.57,414.0,S-103,47.45,66.07
14,60000,71801,AVE INT,AVE INT,2025-09-18 13:18:00,2025-09-18 16:22:00,0 days 03:04:00,00014_18-09-2025-13.18,339.0,S-100,45.95,55.14
4,60000,71801,AVE,AVE,2025-09-18 13:57:00,2025-09-18 16:34:00,0 days 02:37:00,00004_18-09-2025-13.57,414.0,s-103,,
9,60000,71801,IRYO,IRYO,2025-09-18 14:02:00,2025-09-18 16:54:00,0 days 02:52:00,00009_18-09-2025-14.02,461.0,S-109,39.56,
15,60000,71801,OUIGO,OUIGO,2025-09-18 14:12:00,2025-09-18 16:49:00,0 days 02:37:00,00015_18-09-2025-14.12,509.0,S-108,33.0,
16,60000,71801,AVE,AVE,2025-09-18 14:27:00,2025-09-18 17:24:00,0 days 02:57:00,00016_18-09-2025-14.27,291.0,S-100,68.95,75.88
17,60000,71801,IRYO,IRYO,2025-09-18 14:42:00,2025-09-18 17:41:00,0 days 02:59:00,00017_18-09-2025-14.42,461.0,S-109,41.04,38.67
4,60000,71801,AVE,AVE,2025-09-18 14:57:00,2025-09-18 17:34:00,0 days 02:37:00,00004_18-09-2025-14.57,414.0,S-103,67.8,92.77
18,60000,71801,AVLO,AVLO,2025-09-18 15:27:00,2025-09-18 18:46:00,0 days 03:19:00,00018_18-09-2025-15.27,571.0,S-106,35.0,39.14
4,60000,71801,AVE,AVE,2025-09-18 15:57:00,2025-09-18 18:34:00,0 days 02:37:00,00004_18-09-2025-15.57,414.0,S-103,81.35,93.8
7,60000,71801,AVE,AVE,2025-09-18 16:27:00,2025-09-18 19:19:00,0 days 02:52:00,00007_18-09-2025-16.27,414.0,S-103,57.45,59.93
2,60000,71801,IRYO,IRYO,2025-09-18 16:37:00,2025-09-18 19:14:00,0 days 02:37:00,00002_18-09-2025-16.37,461.0,S-109,39.56,43.68
4,60000,71801,AVE,AVE,2025-09-18 16:57:00,2025-09-18 19:34:00,0 days 02:37:00,00004_18-09-2025-16.57,414.0,S-103,122.05,147.85
15,60000,71801,OUIGO,OUIGO,2025-09-18 17:17:00,2025-09-18 19:54:00,0 days 02:37:00,00015_18-09-2025-17.17,509.0,S-108,39.0,45.92
9,60000,71801,IRYO,IRYO,2025-09-18 17:22:00,2025-09-18 20:14:00,0 days 02:52:00,00009_18-09-2025-17.22,461.0,S-109,54.46,60.26
6,60000,71801,AVE,AVE,2025-09-18 17:27:00,2025-09-18 20:46:00,0 days 03:19:00,00006_18-09-2025-17.27,414.0,S-103,80.45,85.6
4,60000,71801,AVE,AVE,2025-09-18 17:57:00,2025-09-18 20:34:00,0 days 02:37:00,00004_18-09-2025-17.57,414.0,S-103,45.95,55.21
16,60000,71801,AVE,AVE,2025-09-18 18:27:00,2025-09-18 21:24:00,0 days 02:57:00,00016_18-09-2025-18.27,414.0,S-103,57.45,82.0
2,60000,71801,IRYO,IRYO,2025-09-18 18:32:00,2025-09-18 21:09:00,0 days 02:37:00,00002_18-09-2025-18.32,461.0,S-109,32.58,38.98
4,60000,71801,AVE,AVE,2025-09-18 18:57:00,2025-09-18 21:34:00,0 days 02:37:00,00004_18-09-2025-18.57,414.0,S-103,67.8,94.17
9,60000,71801,IRYO,IRYO,2025-09-18 19:29:00,2025-09-18 22:21:00,0 days 02:52:00,00009_18-09-2025-19.29,461.0,S-109,41.04,23.23
19,60000,71801,AVLO,AVLO,2025-09-18 19:34:00,2025-09-18 22:55:00,0 days 03:21:00,00019_18-09-2025-19.34,581.0,S-106,29.0,36.67
4,60000,71801,AVE,AVE,2025-09-18 20:05:00,2025-09-18 22:42:00,0 days 02:37:00,00004_18-09-2025-20.05,414.0,S-103,47.45,57.96
9,60000,71801,IRYO,IRYO,2025-09-18 20:22:00,2025-09-18 23:14:00,0 days 02:52:00,00009_18-09-2025-20.22,461.0,S-109,29.26,26.97
20,60000,71801,AVE,AVE,2025-09-18 20:27:00,2025-09-18 23:48:00,0 days 03:21:00,00020_18-09-2025-20.27,414.0,S-103,40.2,38.03
5,60000,71801,OUIGO,OUIGO,2025-09-18 21:02:00,2025-09-18 23:54:00,0 days 02:52:00,00005_18-09-2025-21.02,509.0,S-108,33.0,44.44
7,60000,71801,AVE,AVE,2025-09-18 21:07:00,2025-09-18 23:59:00,0 days 02:52:00,00007_18-09-2025-21.07,414.0,S-103,45.85,54.18
2,60000,71801,IRYO,IRYO,2025-09-19 06:22:00,2025-09-19 08:59:00,0 days 02:37:00,00002_19-09-2025-06.22,461.0,S-109,27.58,36.88
21,60000,71801,AVLO,AVLO,2025-09-19 06:27:00,2025-09-19 09:25:00,0 days 02:58:00,00021_19-09-2025-06.27,527.0,S-106,19.0,30.86
4,60000,71801,AVE,AVE,2025-09-19 06:57:00,2025-09-19 09:34:00,0 days 02:37:00,00004_19-09-2025-06.57,414.0,S-103,40.7,48.8
5,60000,71801,OUIGO,OUIGO,2025-09-19 07:02:00,2025-09-19 09:54:00,0 days 02:52:00,00005_19-09-2025-07.02,509.0,S-108,29.0,45.34
2,60000,71801,IRYO,IRYO,2025-09-19 07:22:00,2025-09-19 09:59:00,0 days 02:37:00,00002_19-09-2025-07.22,461.0,S-109,30.14,60.52
6,60000,71801,AVE,AVE,2025-09-19 07:27:00,2025-09-19 10:46:00,0 days 03:19:00,00006_19-09-2025-07.27,414.0,S-103,57.45,64.64
4,60000,71801,AVE,AVE,2025-09-19 07:57:00,2025-09-19 10:34:00,0 days 02:37:00,00004_19-09-2025-07.57,414.0,S-103,40.7,44.59
2,60000,71801,IRYO,IRYO,2025-09-19 08:32:00,2025-09-19 11:09:00,0 days 02:37:00,00002_19-09-2025-08.32,461.0,S-109,32.59,34.33
8,60000,71801,AVE,AVE,2025-09-19 08:57:00,2025-09-19 11:41:00,0 days 02:44:00,00008_19-09-2025-08.57,414.0,S-103,94.9,115.8
9,60000,71801,IRYO,IRYO,2025-09-19 09:22:00,2025-09-19 12:14:00,0 days 02:52:00,00009_19-09-2025-09.22,461.0,S-109,44.01,49.24
10,60000,71801,AVE,AVE,2025-09-19 09:27:00,2025-09-19 12:41:00,0 days 03:14:00,00010_19-09-2025-09.27,414.0,S-103,57.45,72.2
9,60000,71801,IRYO,IRYO,2025-09-19 09:57:00,2025-09-19 12:49:00,0 days 02:52:00,00009_19-09-2025-09.57,461.0,S-109,57.59,69.46
11,60000,71801,OUIGO,OUIGO,2025-09-19 10:02:00,2025-09-19 13:04:00,0 days 03:02:00,00011_19-09-2025-10.02,509.0,S-108,42.0,48.09
12,60000,71801,AVLO,AVLO,2025-09-19 10:27:00,2025-09-19 13:19:00,0 days 02:52:00,00012_19-09-2025-10.27,581.0,S-106,49.0,64.61
9,60000,71801,IRYO,IRYO,2025-09-19 11:22:00,2025-09-19 14:14:00,0 days 02:52:00,00009_19-09-2025-11.22,461.0,S-109,48.96,51.49
6,60000,71801,AVE,AVE,2025-09-19 11:27:00,2025-09-19 14:46:00,0 days 03:19:00,00006_19-09-2025-11.27,826.0,S-103,91.9,96.32
9,60000,71801,IRYO,IRYO,2025-09-19 12:22:00,2025-09-19 15:14:00,0 days 02:52:00,00009_19-09-2025-12.22,461.0,S-109,35.57,64.61
13,60000,71801,AVE,AVE,2025-09-19 12:27:00,2025-09-19 15:44:00,0 days 03:17:00,00013_19-09-2025-12.27,378.0,S-103,40.7,50.65
4,60000,71801,AVE,AVE,2025-09-19 12:57:00,2025-09-19 15:34:00,0 days 02:37:00,00004_19-09-2025-12.57,414.0,S-103,67.8,81.27
14,60000,71801,AVE INT,AVE INT,2025-09-19 13:18:00,2025-09-19 16:22:00,0 days 03:04:00,00014_19-09-2025-13.18,339.0,S-100,45.95,55.14
4,60000,71801,AVE,AVE,2025-09-19 13:57:00,2025-09-19 16:34:00,0 days 02:37:00,00004_19-09-2025-13.57,414.0,s-103,67.8,73.15
9,60000,71801,IRYO,IRYO,2025-09-19 14:02:00,2025-09-19 16:54:00,0 days 02:52:00,00009_19-09-2025-14.02,461.0,S-109,54.46,48.08
15,60000,71801,OUIGO,OUIGO,2025-09-19 14:12:00,2025-09-19 16:49:00,0 days 02:37:00,00015_19-09-2025-14.12,509.0,S-108,39.0,39.91
16,60000,71801,AVE,AVE,2025-09-19 14:27:00,2025-09-19 17:24:00,0 days 02:57:00,00016_19-09-2025-14.27,291.0,S-100,80.45,100.32
17,60000,71801,IRYO,IRYO,2025-09-19 14:42:00,2025-09-19 17:41:00,0 days 02:59:00,00017_19-09-2025-14.42,461.0,S-109,80.1,88.94
4,60000,71801,AVE,AVE,2025-09-19 14:57:00,2025-09-19 17:34:00,0 days 02:37:00,00004_19-09-2025-14.57,414.0,S-103,81.35,93.66
18,60000,71801,AVLO,AVLO,2025-09-19 15:27:00,2025-09-19 18:46:00,0 days 03:19:00,00018_19-09-2025-15.27,547.0,S-106,45.0,52.24
4,60000,71801,AVE,AVE,2025-09-19 15:57:00,2025-09-19 18:34:00,0 days 02:37:00,00004_19-09-2025-15.57,414.0,S-103,81.35,93.82
7,60000,71801,AVE,AVE,2025-09-19 16:27:00,2025-09-19 19:19:00,0 days 02:52:00,00007_19-09-2025-16.27,414.0,S-103,68.95,78.61
2,60000,71801,IRYO,IRYO,2025-09-19 16:37:00,2025-09-19 19:14:00,0 days 02:37:00,00002_19-09-2025-16.37,461.0,S-109,54.46,58.58
4,60000,71801,AVE,AVE,2025-09-19 16:57:00,2025-09-19 19:34:00,0 days 02:37:00,00004_19-09-2025-16.57,414.0,S-103,81.35,100.78
15,60000,71801,OUIGO,OUIGO,2025-09-19 17:17:00,2025-09-19 19:54:00,0 days 02:37:00,00015_19-09-2025-17.17,509.0,S-108,35.0,34.81
9,60000,71801,IRYO,IRYO,2025-09-19 17:22:00,2025-09-19 20:14:00,0 days 02:52:00,00009_19-09-2025-17.22,461.0,S-109,60.58,69.78
18,60000,71801,AVLO,AVLO,2025-09-19 17:27:00,2025-09-19 20:46:00,0 days 03:19:00,00018_19-09-2025-17.27,581.0,S-106,45.0,48.61
4,60000,71801,AVE,AVE,2025-09-19 17:57:00,2025-09-19 20:34:00,0 days 02:37:00,00004_19-09-2025-17.57,414.0,S-103,45.95,39.88
16,60000,71801,AVE,AVE,2025-09-19 18:27:00,2025-09-19 21:24:00,0 days 02:57:00,00016_19-09-2025-18.27,836.0,S-103,68.95,82.33
2,60000,71801,IRYO,IRYO,2025-09-19 18:32:00,2025-09-19 21:09:00,0 days 02:37:00,00002_19-09-2025-18.32,461.0,S-109,31.97,56.91
4,60000,71801,AVE,AVE,2025-09-19 18:57:00,2025-09-19 21:34:00,0 days 02:37:00,00004_19-09-2025-18.57,414.0,S-103,54.25,70.34
9,60000,71801,IRYO,IRYO,2025-09-19 19:29:00,2025-09-19 22:21:00,0 days 02:52:00,00009_19-09-2025-19.29,461.0,S-109,62.84,57.53
19,60000,71801,AVLO,AVLO,2025-09-19 19:34:00,2025-09-19 22:55:00,0 days 03:21:00,00019_19-09-2025-19.34,581.0,S-106,29.0,27.22
4,60000,71801,AVE,AVE,2025-09-19 20:05:00,2025-09-19 22:42:00,0 days 02:37:00,00004_19-09-2025-20.05,414.0,S-103,54.25,53.24
9,60000,71801,IRYO,IRYO,2025-09-19 20:22:00,2025-09-19 23:14:00,0 days 02:52:00,00009_19-09-2025-20.22,461.0,S-109,29.26,27.78
20,60000,71801,AVE,AVE,2025-09-19 20:27:00,2025-09-19 23:48:00,0 days 03:21:00,00020_19-09-2025-20.27,414.0,S-103,40.2,48.03
5,60000,71801,OUIGO,OUIGO,2025-09-19 21:02:00,2025-09-19 23:54:00,0 days 02:52:00,00005_19-09-2025-21.02,509.0,S-108,19.0,22.91
7,60000,71801,AVE,AVE,2025-09-19 21:07:00,2025-09-19 23:59:00,0 days 02:52:00,00007_19-09-2025-21.07,414.0,S-103,68.95,84.03
21,60000,71801,AVLO,AVLO,2025-09-20 06:27:00,2025-09-20 09:25:00,0 days 02:58:00,00021_20-09-2025-06.27,581.0,S-106,25.0,31.58
5,60000,71801,OUIGO,OUIGO,2025-09-20 07:02:00,2025-09-20 09:54:00,0 days 02:52:00,00005_20-09-2025-07.02,509.0,S-108,35.0,35.4
6,60000,71801,AVE,AVE,2025-09-20 07:27:00,2025-09-20 10:46:00,0 days 03:19:00,00006_20-09-2025-07.27,414.0,S-103,45.95,72.09
9,60000,71801,IRYO,IRYO,2025-09-20 08:07:00,2025-09-20 10:59:00,0 days 02:52:00,00009_20-09-2025-08.07,461.0,S-109,35.57,39.0
7,60000,71801,AVE,AVE,2025-09-20 08:27:00,2025-09-20 11:19:00,0 days 02:52:00,00007_20-09-2025-08.27,414.0,S-103,45.95,56.1
8,60000,71801,AVE,AVE,2025-09-20 08:57:00,2025-09-20 11:41:00,0 days 02:44:00,00008_20-09-2025-08.57,836.0,S-103,47.45,66.99
9,60000,71801,IRYO,IRYO,2025-09-20 09:22:00,2025-09-20 12:14:00,0 days 02:52:00,00009_20-09-2025-09.22,461.0,S-109,35.57,42.96
10,60000,71801,AVE,AVE,2025-09-20 09:27:00,2025-09-20 12:41:00,0 days 03:14:00,00010_20-09-2025-09.27,414.0,S-103,45.95,55.98
9,60000,71801,IRYO,IRYO,2025-09-20 09:57:00,2025-09-20 12:49:00,0 days 02:52:00,00009_20-09-2025-09.57,461.0,S-109,41.04,57.38
11,60000,71801,OUIGO,OUIGO,2025-09-20 10:02:00,2025-09-20 13:04:00,0 days 03:02:00,00011_20-09-2025-10.02,509.0,S-108,35.0,42.34
12,60000,71801,AVLO,AVLO,2025-09-20 10:27:00,2025-09-20 13:19:00,0 days 02:52:00,00012_20-09-2025-10.27,581.0,S-106,39.0,48.65
9,60000,71801,IRYO,IRYO,2025-09-20 11:22:00,2025-09-20 14:14:00,0 days 02:52:00,00009_20-09-2025-11.22,461.0,S-109,35.57,64.62
6,60000,71801,AVE,AVE,2025-09-20 11:27:00,2025-09-20 14:46:00,0 days 03:19:00,00006_20-09-2025-11.27,803.0,S-103,40.2,52.8
9,60000,71801,IRYO,IRYO,2025-09-20 12:22:00,2025-09-20 15:14:00,0 days 02:52:00,00009_20-09-2025-12.22,461.0,S-109,31.2,59.11
13,60000,71801,AVE,AVE,2025-09-20 12:27:00,2025-09-20 15:44:00,0 days 03:17:00,00013_20-09-2025-12.27,378.0,S-103,45.95,65.04
14,60000,71801,AVE INT,AVE INT,2025-09-20 13:18:00,2025-09-20 16:22:00,0 days 03:04:00,00014_20-09-2025-13.18,339.0,S-100,68.95,82.74
15,60000,71801,OUIGO,OUIGO,2025-09-20 14:12:00,2025-09-20 16:49:00,0 days 02:37:00,00015_20-09-2025-14.12,509.0,S-108,19.0,23.43
17,60000,71801,IRYO,IRYO,2025-09-20 14:42:00,2025-09-20 17:41:00,0 days 02:59:00,00017_20-09-2025-14.42,461.0,S-109,34.77,32.96
18,60000,71801,AVLO,AVLO,2025-09-20 15:27:00,2025-09-20 18:46:00,0 days 03:19:00,00018_20-09-2025-15.27,547.0,S-106,25.0,26.46
7,60000,71801,AVE,AVE,2025-09-20 16:27:00,2025-09-20 19:19:00,0 days 02:52:00,00007_20-09-2025-16.27,414.0,S-103,80.45,88.99
2,60000,71801,IRYO,IRYO,2025-09-20 16:37:00,2025-09-20 19:14:00,0 days 02:37:00,00002_20-09-2025-16.37,461.0,S-109,30.14,35.55
15,60000,71801,OUIGO,OUIGO,2025-09-20 17:17:00,2025-09-20 19:54:00,0 days 02:37:00,00015_20-09-2025-17.17,509.0,S-108,22.0,37.9
18,60000,71801,AVLO,AVLO,2025-09-20 17:27:00,2025-09-20 20:46:00,0 days 03:19:00,00018_20-09-2025-17.27,581.0,S-106,19.0,19.44
16,60000,71801,AVE,AVE,2025-09-20 18:27:00,2025-09-20 21:24:00,0 days 02:57:00,00016_20-09-2025-18.27,414.0,S-103,80.45,92.55
9,60000,71801,IRYO,IRYO,2025-09-20 19:29:00,2025-09-20 22:21:00,0 days 02:52:00,00009_20-09-2025-19.29,461.0,S-109,33.76,33.83
19,60000,71801,AVLO,AVLO,2025-09-20 19:34:00,2025-09-20 22:55:00,0 days 03:21:00,00019_20-09-2025-19.34,581.0,S-106,25.0,33.39
9,60000,71801,IRYO,IRYO,2025-09-20 20:22:00,2025-09-20 23:14:00,0 days 02:52:00,00009_20-09-2025-20.22,461.0,S-109,31.97,29.18
20,60000,71801,AVE,AVE,2025-09-20 20:27:00,2025-09-20 23:48:00,0 days 03:21:00,00020_20-09-2025-20.27,414.0,S-103,23.0,24.58
5,60000,71801,OUIGO,OUIGO,2025-09-20 21:02:00,2025-09-20 23:54:00,0 days 02:52:00,00005_20-09-2025-21.02,509.0,S-108,22.0,21.05
21,60000,71801,AVLO,AVLO,2025-09-21 06:27:00,2025-09-21 09:25:00,0 days 02:58:00,00021_21-09-2025-06.27,581.0,S-106,45.0,52.03
5,60000,71801,OUIGO,OUIGO,2025-09-21 07:02:00,2025-09-21 09:54:00,0 days 02:52:00,00005_21-09-2025-07.02,509.0,S-108,39.0,16.35
6,60000,71801,AVE,AVE,2025-09-21 07:27:00,2025-09-21 10:46:00,0 days 03:19:00,00006_21-09-2025-07.27,414.0,S-103,45.95,65.29
9,60000,71801,IRYO,IRYO,2025-09-21 08:07:00,2025-09-21 10:59:00,0 days 02:52:00,00009_21-09-2025-08.07,461.0,S-109,48.96,46.14
7,60000,71801,AVE,AVE,2025-09-21 08:27:00,2025-09-21 11:19:00,0 days 02:52:00,00007_21-09-2025-08.27,414.0,S-103,68.95,70.6
9,60000,71801,IRYO,IRYO,2025-09-21 09:22:00,2025-09-21 12:14:00,0 days 02:52:00,00009_21-09-2025-09.22,461.0,S-109,44.01,48.93
10,60000,71801,AVE,AVE,2025-09-21 09:27:00,2025-09-21 12:41:00,0 days 03:14:00,00010_21-09-2025-09.27,414.0,S-103,45.95,35.75
9,60000,71801,IRYO,IRYO,2025-09-21 09:57:00,2025-09-21 12:49:00,0 days 02:52:00,00009_21-09-2025-09.57,461.0,S-109,62.84,77.19
11,60000,71801,OUIGO,OUIGO,2025-09-21 10:02:00,2025-09-21 13:04:00,0 days 03:02:00,00011_21-09-2025-10.02,509.0,S-108,42.0,52.97
12,60000,71801,AVLO,AVLO,2025-09-21 10:27:00,2025-09-21 13:19:00,0 days 02:52:00,00012_21-09-2025-10.27,581.0,S-106,39.0,45.46
9,60000,71801,IRYO,IRYO,2025-09-21 11:22:00,2025-09-21 14:14:00,0 days 02:52:00,00009_21-09-2025-11.22,461.0,S-109,48.96,59.72
6,60000,71801,AVE,AVE,2025-09-21 11:27:00,2025-09-21 14:46:00,0 days 03:19:00,00006_21-09-2025-11.27,803.0,S-103,114.9,116.92
9,60000,71801,IRYO,IRYO,2025-09-21 12:22:00,2025-09-21 15:14:00,0 days 02:52:00,00009_21-09-2025-12.22,461.0,S-109,60.58,59.78
13,60000,71801,AVE,AVE,2025-09-21 12:27:00,2025-09-21 15:44:00,0 days 03:17:00,00013_21-09-2025-12.27,398.0,S-103,45.95,37.98
14,60000,71801,AVE INT,AVE INT,2025-09-21 13:18:00,2025-09-21 16:22:00,0 days 03:04:00,00014_21-09-2025-13.18,339.0,S-100,45.95,55.14
9,60000,71801,IRYO,IRYO,2025-09-21 14:02:00,2025-09-21 16:54:00,0 days 02:52:00,00009_21-09-2025-14.02,461.0,S-109,85.9,79.34
15,60000,71801,OUIGO,OUIGO,2025-09-21 14:12:00,2025-09-21 16:49:00,0 days 02:37:00,00015_21-09-2025-14.12,509.0,S-108,49.0,63.39
16,60000,71801,AVE,AVE,2025-09-21 14:27:00,2025-09-21 17:24:00,0 days 02:57:00,00016_21-09-2025-14.27,381.0,S-103,80.45,96.38
17,60000,71801,IRYO,IRYO,2025-09-21 14:42:00,2025-09-21 17:41:00,0 days 02:59:00,00017_21-09-2025-14.42,461.0,S-109,77.76,60.35
18,60000,71801,AVLO,AVLO,2025-09-21 15:27:00,2025-09-21 18:46:00,0 days 03:19:00,00018_21-09-2025-15.27,571.0,S-106,55.0,63.58
7,60000,71801,AVE,AVE,2025-09-21 16:27:00,2025-09-21 19:19:00,0 days 02:52:00,00007_21-09-2025-16.27,414.0,S-103,68.95,90.35
2,60000,71801,IRYO,IRYO,2025-09-21 16:37:00,2025-09-21 19:14:00,0 days 02:37:00,00002_21-09-2025-16.37,461.0,S-109,91.13,69.23
4,60000,71801,AVE,AVE,2025-09-21 16:57:00,2025-09-21 19:34:00,0 days 02:37:00,00004_21-09-2025-16.57,414.0,S-103,67.8,82.18
15,60000,71801,OUIGO,OUIGO,2025-09-21 17:17:00,2025-09-21 19:54:00,0 days 02:37:00,00015_21-09-2025-17.17,509.0,S-108,55.0,58.32
9,60000,71801,IRYO,IRYO,2025-09-21 17:22:00,2025-09-21 20:14:00,0 days 02:52:00,00009_21-09-2025-17.22,461.0,S-109,88.48,75.38
18,60000,71801,AVLO,AVLO,2025-09-21 17:27:00,2025-09-21 20:46:00,0 days 03:19:00,00018_21-09-2025-17.27,581.0,S-106,55.0,69.41
4,60000,71801,AVE,AVE,2025-09-21 17:57:00,2025-09-21 20:34:00,0 days 02:37:00,00004_21-09-2025-17.57,414.0,S-103,57.45,67.48
16,60000,71801,AVE,AVE,2025-09-21 18:27:00,2025-09-21 21:24:00,0 days 02:57:00,00016_21-09-2025-18.27,414.0,S-103,80.45,87.04
2,60000,71801,IRYO,IRYO,2025-09-21 18:32:00,2025-09-21 21:09:00,0 days 02:37:00,00002_21-09-2025-18.32,461.0,S-109,88.48,98.66
4,60000,71801,AVE,AVE,2025-09-21 18:57:00,2025-09-21 21:34:00,0 days 02:37:00,00004_21-09-2025-18.57,414.0,S-103,94.9,122.71
9,60000,71801,IRYO,IRYO,2025-09-21 19:29:00,2025-09-21 22:21:00,0 days 02:52:00,00009_21-09-2025-19.29,461.0,S-109,90.15,94.62
19,60000,71801,AVLO,AVLO,2025-09-21 19:34:00,2025-09-21 22:55:00,0 days 03:21:00,00019_21-09-2025-19.34,581.0,S-106,69.0,82.39
