service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00009_03-01-2025-14.02,IRYO,461,S-109,2025,1,4,14.03,172.0,70.11,125,1675.0,-43.8,55.14,AVE,184.0,-4.8,90.33,AVE,157.0,10.2,58.44,OUIGO,157.0,25.2,87.22,AVE,177.0
00015_03-01-2025-14.12,OUIGO,509,S-108,2025,1,4,14.2,157.0,58.44,509,1675.0,-15.0,90.33,AVE,157.0,-10.2,70.11,IRYO,172.0,15.0,87.22,AVE,177.0,30.0,82.33,IRYO,179.0
00016_03-01-2025-14.27,AVE,291,S-100,2025,1,4,14.45,177.0,87.22,27,1722.0,-25.2,70.11,IRYO,172.0,-15.0,58.44,OUIGO,157.0,15.0,82.33,IRYO,179.0,30.0,106.69,AVE,157.0
00017_03-01-2025-14.42,IRYO,461,S-109,2025,1,4,14.7,179.0,82.33,20,1166.0,-30.0,58.44,OUIGO,157.0,-15.0,87.22,AVE,177.0,15.0,106.69,AVE,157.0,45.0,51.27,AVLO,199.0
00004_03-01-2025-14.57,AVE,414,S-103,2025,1,4,14.95,157.0,106.69,4,875.0,-30.0,87.22,AVE,177.0,-15.0,82.33,IRYO,179.0,30.0,51.27,AVLO,199.0,60.0,92.51,AVE,157.0
00018_03-01-2025-15.27,AVLO,547,S-106,2025,1,4,15.45,199.0,51.27,547,547.0,-45.0,82.33,IRYO,179.0,-30.0,106.69,AVE,157.0,30.0,92.51,AVE,157.0,60.0,81.05,AVE,172.0
00004_03-01-2025-15.57,AVE,414,S-103,2025,1,4,15.95,157.0,92.51,43,414.0,-60.0,106.69,AVE,157.0,-30.0,51.27,AVLO,199.0,30.0,81.05,AVE,172.0,40.2,59.52,IRYO,157.0
00007_03-01-2025-16.27,AVE,414,S-103,2025,1,4,16.45,172.0,81.05,164,875.0,-60.0,51.27,AVLO,199.0,-30.0,92.51,AVE,157.0,10.2,59.52,IRYO,157.0,30.0,99.13,AVE,157.0
00002_03-01-2025-16.37,IRYO,461,S-109,2025,1,4,16.62,157.0,59.52,461,1289.0,-40.2,92.51,AVE,157.0,-10.2,81.05,AVE,172.0,19.8,99.13,AVE,157.0,39.6,44.56,OUIGO,157.0
00004_03-01-2025-16.57,AVE,414,S-103,2025,1,4,16.95,157.0,99.13,32,1845.0,-30.0,81.05,AVE,172.0,-19.8,59.52,IRYO,157.0,19.8,44.56,OUIGO,157.0,25.2,72.57,IRYO,172.0
00015_03-01-2025-17.17,OUIGO,509,S-108,2025,1,4,17.28,157.0,44.56,509,1965.0,-39.6,59.52,IRYO,157.0,-19.8,99.13,AVE,157.0,5.4,72.57,IRYO,172.0,10.2,51.81,AVLO,199.0
00009_03-01-2025-17.22,IRYO,461,S-109,2025,1,4,17.37,172.0,72.57,216,1965.0,-25.2,99.13,AVE,157.0,-5.4,44.56,OUIGO,157.0,4.8,51.81,AVLO,199.0,34.8,68.42,AVE,157.0
00018_03-01-2025-17.27,AVLO,581,S-106,2025,1,4,17.45,199.0,51.81,468,1551.0,-10.2,44.56,OUIGO,157.0,-4.8,72.57,IRYO,172.0,30.0,68.42,AVE,157.0,60.0,79.59,AVE,177.0
00004_03-01-2025-17.57,AVE,414,S-103,2025,1,4,17.95,157.0,68.42,414,414.0,-34.8,72.57,IRYO,172.0,-30.0,51.81,AVLO,199.0,30.0,79.59,AVE,177.0,34.8,48.75,IRYO,157.0
00016_03-01-2025-18.27,AVE,836,S-103,2025,1,4,18.45,177.0,79.59,70,1297.0,-60.0,51.81,AVLO,199.0,-30.0,68.42,AVE,157.0,4.8,48.75,IRYO,157.0,30.0,75.56,AVE,157.0
00002_03-01-2025-18.32,IRYO,461,S-109,2025,1,4,18.53,157.0,48.75,461,1711.0,-34.8,68.42,AVE,157.0,-4.8,79.59,AVE,177.0,25.2,75.56,AVE,157.0,57.0,67.39,IRYO,172.0
00004_03-01-2025-18.57,AVE,414,S-103,2025,1,4,18.95,157.0,75.56,164,875.0,-30.0,79.59,AVE,177.0,-25.2,48.75,IRYO,157.0,31.8,67.39,IRYO,172.0,37.2,41.86,AVLO,201.0
00009_03-01-2025-19.29,IRYO,461,S-109,2025,1,4,19.48,172.0,67.39,76,1042.0,-57.0,48.75,IRYO,157.0,-31.8,75.56,AVE,157.0,5.4,41.86,AVLO,201.0,36.0,63.34,AVE,157.0
00019_03-01-2025-19.34,AVLO,581,S-106,2025,1,4,19.57,201.0,41.86,581,1042.0,-37.2,75.56,AVE,157.0,-5.4,67.39,IRYO,172.0,30.6,63.34,AVE,157.0,48.0,23.97,IRYO,172.0
00004_03-01-2025-20.05,AVE,414,S-103,2025,1,4,20.08,157.0,63.34,367,1289.0,-36.0,67.39,IRYO,172.0,-30.6,41.86,AVLO,201.0,17.4,23.97,IRYO,172.0,22.2,60.45,AVE,201.0
00009_03-01-2025-20.22,IRYO,461,S-109,2025,1,4,20.37,172.0,23.97,461,1289.0,-48.0,41.86,AVLO,201.0,-17.4,63.34,AVE,157.0,4.8,60.45,AVE,201.0,39.6,44.17,OUIGO,172.0
00020_03-01-2025-20.27,AVE,414,S-103,2025,1,4,20.45,201.0,60.45,181,1289.0,-22.2,63.34,AVE,157.0,-4.8,23.97,IRYO,172.0,34.8,44.17,OUIGO,172.0,40.2,98.88,AVE,172.0
00005_03-01-2025-21.02,OUIGO,509,S-108,2025,1,4,21.03,172.0,44.17,509,923.0,-39.6,23.97,IRYO,172.0,-34.8,60.45,AVE,201.0,5.4,98.88,AVE,172.0,565.2,32.44,AVLO,178.0
00007_03-01-2025-21.07,AVE,414,S-103,2025,1,4,21.12,172.0,98.88,0,923.0,-40.2,60.45,AVE,201.0,-5.4,44.17,OUIGO,172.0,559.8,32.44,AVLO,178.0,594.6,37.37,OUIGO,172.0
00021_04-01-2025-06.27,AVLO,581,S-106,2025,1,5,6.45,178.0,32.44,581,581.0,-565.2,44.17,OUIGO,172.0,-559.8,98.88,AVE,172.0,34.8,37.37,OUIGO,172.0,60.0,63.39,AVE,199.0
00005_04-01-2025-07.02,OUIGO,509,S-108,2025,1,5,7.03,172.0,37.37,509,923.0,-594.6,98.88,AVE,172.0,-34.8,32.44,AVLO,178.0,25.2,63.39,AVE,199.0,65.4,20.01,IRYO,172.0
00006_04-01-2025-07.27,AVE,414,S-103,2025,1,5,7.45,199.0,63.39,298,923.0,-60.0,32.44,AVLO,178.0,-25.2,37.37,OUIGO,172.0,40.2,20.01,IRYO,172.0,60.0,39.08,AVE,172.0
00009_04-01-2025-08.07,IRYO,461,S-109,2025,1,5,8.12,172.0,20.01,461,875.0,-65.4,37.37,OUIGO,172.0,-40.2,63.39,AVE,199.0,19.8,39.08,AVE,172.0,49.8,62.59,AVE,164.0
00007_04-01-2025-08.27,AVE,414,S-103,2025,1,5,8.45,172.0,39.08,414,875.0,-60.0,63.39,AVE,199.0,-19.8,20.01,IRYO,172.0,30.0,62.59,AVE,164.0,55.2,44.32,IRYO,172.0
00008_04-01-2025-08.57,AVE,836,S-103,2025,1,5,8.95,164.0,62.59,301,1297.0,-49.8,20.01,IRYO,172.0,-30.0,39.08,AVE,172.0,25.2,44.32,IRYO,172.0,30.0,65.63,AVE,194.0
00009_04-01-2025-09.22,IRYO,461,S-109,2025,1,5,9.37,172.0,44.32,461,1711.0,-55.2,39.08,AVE,172.0,-25.2,62.59,AVE,164.0,4.8,65.63,AVE,194.0,34.8,28.13,IRYO,172.0
00010_04-01-2025-09.27,AVE,414,S-103,2025,1,5,9.45,194.0,65.63,254,875.0,-30.0,62.59,AVE,164.0,-4.8,44.32,IRYO,172.0,30.0,28.13,IRYO,172.0,34.8,37.53,OUIGO,182.0
00009_04-01-2025-09.57,IRYO,461,S-109,2025,1,5,9.95,172.0,28.13,461,970.0,-34.8,44.32,IRYO,172.0,-30.0,65.63,AVE,194.0,4.8,37.53,OUIGO,182.0,30.0,53.69,AVLO,172.0
00011_04-01-2025-10.02,OUIGO,509,S-108,2025,1,5,10.03,182.0,37.53,509,1551.0,-34.8,65.63,AVE,194.0,-4.8,28.13,IRYO,172.0,25.2,53.69,AVLO,172.0,80.4,40.08,IRYO,172.0
00012_04-01-2025-10.27,AVLO,581,S-106,2025,1,5,10.45,172.0,53.69,559,1090.0,-30.0,28.13,IRYO,172.0,-25.2,37.53,OUIGO,182.0,55.2,40.08,IRYO,172.0,60.0,44.35,AVE,199.0
00009_04-01-2025-11.22,IRYO,461,S-109,2025,1,5,11.37,172.0,40.08,461,1264.0,-80.4,37.53,OUIGO,182.0,-55.2,53.69,AVLO,172.0,4.8,44.35,AVE,199.0,60.0,26.02,IRYO,172.0
00006_04-01-2025-11.27,AVE,803,S-103,2025,1,5,11.45,199.0,44.35,803,1264.0,-60.0,53.69,AVLO,172.0,-4.8,40.08,IRYO,172.0,55.2,26.02,IRYO,172.0,60.0,57.39,AVE,197.0
00009_04-01-2025-12.22,IRYO,461,S-109,2025,1,5,12.37,172.0,26.02,461,839.0,-60.0,40.08,IRYO,172.0,-55.2,44.35,AVE,199.0,4.8,57.39,AVE,197.0,55.8,82.74,AVE,184.0
00013_04-01-2025-12.27,AVE,378,S-103,2025,1,5,12.45,197.0,57.39,378,839.0,-60.0,44.35,AVE,199.0,-4.8,26.02,IRYO,172.0,51.0,82.74,AVE,184.0,105.0,23.67,OUIGO,157.0
00014_04-01-2025-13.18,AVE,339,S-100,2025,1,5,13.3,184.0,82.74,194,339.0,-55.8,26.02,IRYO,172.0,-51.0,57.39,AVE,197.0,54.0,23.67,OUIGO,157.0,84.0,36.57,IRYO,179.0
00015_04-01-2025-14.12,OUIGO,509,S-108,2025,1,5,14.2,157.0,23.67,509,509.0,-105.0,57.39,AVE,197.0,-54.0,82.74,AVE,184.0,30.0,36.57,IRYO,179.0,75.0,27.55,AVLO,199.0
00017_04-01-2025-14.42,IRYO,461,S-109,2025,1,5,14.7,179.0,36.57,461,461.0,-84.0,82.74,AVE,184.0,-30.0,23.67,OUIGO,157.0,45.0,27.55,AVLO,199.0,105.0,102.72,AVE,172.0
00018_04-01-2025-15.27,AVLO,547,S-106,2025,1,5,15.45,199.0,27.55,547,547.0,-75.0,23.67,OUIGO,157.0,-45.0,36.57,IRYO,179.0,60.0,102.72,AVE,172.0,70.2,53.61,IRYO,157.0
00007_04-01-2025-16.27,AVE,414,S-103,2025,1,5,16.45,172.0,102.72,414,875.0,-105.0,36.57,IRYO,179.0,-60.0,27.55,AVLO,199.0,10.2,53.61,IRYO,157.0,49.8,15.4,OUIGO,157.0
00002_04-01-2025-16.37,IRYO,461,S-109,2025,1,5,16.62,157.0,53.61,461,875.0,-70.2,27.55,AVLO,199.0,-10.2,102.72,AVE,172.0,39.6,15.4,OUIGO,157.0,49.8,12.07,AVLO,199.0
00015_04-01-2025-17.17,OUIGO,509,S-108,2025,1,5,17.28,157.0,15.4,509,1090.0,-49.8,102.72,AVE,172.0,-39.6,53.61,IRYO,157.0,10.2,12.07,AVLO,199.0,70.2,102.37,AVE,177.0
00018_04-01-2025-17.27,AVLO,581,S-106,2025,1,5,17.45,199.0,12.07,581,1090.0,-49.8,53.61,IRYO,157.0,-10.2,15.4,OUIGO,157.0,60.0,102.37,AVE,177.0,121.8,35.86,IRYO,172.0
00016_04-01-2025-18.27,AVE,414,S-103,2025,1,5,18.45,177.0,102.37,414,414.0,-70.2,15.4,OUIGO,157.0,-60.0,12.07,AVLO,199.0,61.8,35.86,IRYO,172.0,67.2,24.04,AVLO,201.0
00009_04-01-2025-19.29,IRYO,461,S-109,2025,1,5,19.48,172.0,35.86,461,1042.0,-121.8,12.07,AVLO,199.0,-61.8,102.37,AVE,177.0,5.4,24.04,AVLO,201.0,53.4,35.14,IRYO,172.0
00019_04-01-2025-19.34,AVLO,581,S-106,2025,1,5,19.57,201.0,24.04,581,1042.0,-67.2,102.37,AVE,177.0,-5.4,35.86,IRYO,172.0,48.0,35.14,IRYO,172.0,52.8,12.36,AVE,201.0
00009_04-01-2025-20.22,IRYO,461,S-109,2025,1,5,20.37,172.0,35.14,461,875.0,-53.4,35.86,IRYO,172.0,-48.0,24.04,AVLO,201.0,4.8,12.36,AVE,201.0,39.6,22.2,OUIGO,172.0
00020_04-01-2025-20.27,AVE,414,S-103,2025,1,5,20.45,201.0,12.36,414,875.0,-52.8,24.04,AVLO,201.0,-4.8,35.14,IRYO,172.0,34.8,22.2,OUIGO,172.0,600.0,52.21,AVLO,178.0
00005_04-01-2025-21.02,OUIGO,509,S-108,2025,1,5,21.03,172.0,22.2,509,509.0,-39.6,35.14,IRYO,172.0,-34.8,12.36,AVE,201.0,565.2,52.21,AVLO,178.0,600.0,53.93,OUIGO,172.0
00021_05-01-2025-06.27,AVLO,581,S-106,2025,1,6,6.45,178.0,52.21,581,581.0,-600.0,12.36,AVE,201.0,-565.2,22.2,OUIGO,172.0,34.8,53.93,OUIGO,172.0,60.0,49.78,AVE,199.0
00005_05-01-2025-07.02,OUIGO,509,S-108,2025,1,6,7.03,172.0,53.93,509,923.0,-600.0,22.2,OUIGO,172.0,-34.8,52.21,AVLO,178.0,25.2,49.78,AVE,199.0,65.4,54.17,IRYO,172.0
00006_05-01-2025-07.27,AVE,414,S-103,2025,1,6,7.45,199.0,49.78,414,923.0,-60.0,52.21,AVLO,178.0,-25.2,53.93,OUIGO,172.0,40.2,54.17,IRYO,172.0,60.0,82.73,AVE,172.0
00009_05-01-2025-08.07,IRYO,461,S-109,2025,1,6,8.12,172.0,54.17,461,875.0,-65.4,53.93,OUIGO,172.0,-40.2,49.78,AVE,199.0,19.8,82.73,AVE,172.0,75.0,45.92,IRYO,172.0
00007_05-01-2025-08.27,AVE,414,S-103,2025,1,6,8.45,172.0,82.73,414,875.0,-60.0,49.78,AVE,199.0,-19.8,54.17,IRYO,172.0,55.2,45.92,IRYO,172.0,60.0,27.78,AVE,194.0
00009_05-01-2025-09.22,IRYO,461,S-109,2025,1,6,9.37,172.0,45.92,461,875.0,-75.0,54.17,IRYO,172.0,-55.2,82.73,AVE,172.0,4.8,27.78,AVE,194.0,34.8,59.65,IRYO,172.0
00010_05-01-2025-09.27,AVE,414,S-103,2025,1,6,9.45,194.0,27.78,414,875.0,-60.0,82.73,AVE,172.0,-4.8,45.92,IRYO,172.0,30.0,59.65,IRYO,172.0,34.8,25.7,OUIGO,182.0
00009_05-01-2025-09.57,IRYO,461,S-109,2025,1,6,9.95,172.0,59.65,461,970.0,-34.8,45.92,IRYO,172.0,-30.0,27.78,AVE,194.0,4.8,25.7,OUIGO,182.0,30.0,40.64,AVLO,172.0
00011_05-01-2025-10.02,OUIGO,509,S-108,2025,1,6,10.03,182.0,25.7,509,1551.0,-34.8,27.78,AVE,194.0,-4.8,59.65,IRYO,172.0,25.2,40.64,AVLO,172.0,80.4,61.34,IRYO,172.0
00012_05-01-2025-10.27,AVLO,581,S-106,2025,1,6,10.45,172.0,40.64,581,1090.0,-30.0,59.65,IRYO,172.0,-25.2,25.7,OUIGO,182.0,55.2,61.34,IRYO,172.0,60.0,157.66,AVE,199.0
00009_05-01-2025-11.22,IRYO,461,S-109,2025,1,6,11.37,172.0,61.34,461,1264.0,-80.4,25.7,OUIGO,182.0,-55.2,40.64,AVLO,172.0,4.8,157.66,AVE,199.0,60.0,64.8,IRYO,172.0
00006_05-01-2025-11.27,AVE,803,S-103,2025,1,6,11.45,199.0,157.66,367,1264.0,-60.0,40.64,AVLO,172.0,-4.8,61.34,IRYO,172.0,55.2,64.8,IRYO,172.0,60.0,55.1,AVE,197.0
00009_05-01-2025-12.22,IRYO,461,S-109,2025,1,6,12.37,172.0,64.8,461,859.0,-60.0,61.34,IRYO,172.0,-55.2,157.66,AVE,199.0,4.8,55.1,AVE,197.0,55.8,55.14,AVE,184.0
00013_05-01-2025-12.27,AVE,398,S-103,2025,1,6,12.45,197.0,55.1,398,859.0,-60.0,157.66,AVE,199.0,-4.8,64.8,IRYO,172.0,51.0,55.14,AVE,184.0,94.8,82.19,IRYO,172.0
00014_05-01-2025-13.18,AVE,339,S-100,2025,1,6,13.3,184.0,55.14,339,339.0,-55.8,64.8,IRYO,172.0,-51.0,55.1,AVE,197.0,43.8,82.19,IRYO,172.0,54.0,57.27,OUIGO,157.0
00009_05-01-2025-14.02,IRYO,461,S-109,2025,1,6,14.03,172.0,82.19,461,1351.0,-94.8,55.1,AVE,197.0,-43.8,55.14,AVE,184.0,10.2,57.27,OUIGO,157.0,25.2,104.3,AVE,177.0
00015_05-01-2025-14.12,OUIGO,509,S-108,2025,1,6,14.2,157.0,57.27,509,1351.0,-54.0,55.14,AVE,184.0,-10.2,82.19,IRYO,172.0,15.0,104.3,AVE,177.0,30.0,74.17,IRYO,179.0
00016_05-01-2025-14.27,AVE,381,S-103,2025,1,6,14.45,177.0,104.3,328,1812.0,-25.2,82.19,IRYO,172.0,-15.0,57.27,OUIGO,157.0,15.0,74.17,IRYO,179.0,60.0,64.67,AVLO,199.0
00017_05-01-2025-14.42,IRYO,461,S-109,2025,1,6,14.7,179.0,74.17,461,842.0,-30.0,57.27,OUIGO,157.0,-15.0,104.3,AVE,177.0,45.0,64.67,AVLO,199.0,105.0,91.26,AVE,172.0
00018_05-01-2025-15.27,AVLO,571,S-106,2025,1,6,15.45,199.0,64.67,571,571.0,-60.0,104.3,AVE,177.0,-45.0,74.17,IRYO,179.0,60.0,91.26,AVE,172.0,70.2,90.63,IRYO,157.0
00007_05-01-2025-16.27,AVE,414,S-103,2025,1,6,16.45,172.0,91.26,345,875.0,-105.0,74.17,IRYO,179.0,-60.0,64.67,AVLO,199.0,10.2,90.63,IRYO,157.0,30.0,77.65,AVE,157.0
00002_05-01-2025-16.37,IRYO,461,S-109,2025,1,6,16.62,157.0,90.63,332,1289.0,-70.2,64.67,AVLO,199.0,-10.2,91.26,AVE,172.0,19.8,77.65,AVE,157.0,39.6,70.53,OUIGO,157.0
00004_05-01-2025-16.57,AVE,414,S-103,2025,1,6,16.95,157.0,77.65,414,1845.0,-30.0,91.26,AVE,172.0,-19.8,90.63,IRYO,157.0,19.8,70.53,OUIGO,157.0,25.2,81.84,IRYO,172.0
00015_05-01-2025-17.17,OUIGO,509,S-108,2025,1,6,17.28,157.0,70.53,509,1965.0,-39.6,90.63,IRYO,157.0,-19.8,77.65,AVE,157.0,5.4,81.84,IRYO,172.0,10.2,76.9,AVLO,199.0
00009_05-01-2025-17.22,IRYO,461,S-109,2025,1,6,17.37,172.0,81.84,461,1965.0,-25.2,77.65,AVE,157.0,-5.4,70.53,OUIGO,157.0,4.8,76.9,AVLO,199.0,34.8,71.06,AVE,157.0
00018_05-01-2025-17.27,AVLO,581,S-106,2025,1,6,17.45,199.0,76.9,311,1551.0,-10.2,70.53,OUIGO,157.0,-4.8,81.84,IRYO,172.0,30.0,71.06,AVE,157.0,60.0,100.32,AVE,177.0
00004_05-01-2025-17.57,AVE,414,S-103,2025,1,6,17.95,157.0,71.06,414,414.0,-34.8,81.84,IRYO,172.0,-30.0,76.9,AVLO,199.0,30.0,100.32,AVE,177.0,34.8,109.25,IRYO,157.0
00016_05-01-2025-18.27,AVE,414,S-103,2025,1,6,18.45,177.0,100.32,86,875.0,-60.0,76.9,AVLO,199.0,-30.0,71.06,AVE,157.0,4.8,109.25,IRYO,157.0,30.0,94.17,AVE,157.0
00002_05-01-2025-18.32,IRYO,461,S-109,2025,1,6,18.53,157.0,109.25,14,1289.0,-34.8,71.06,AVE,157.0,-4.8,100.32,AVE,177.0,25.2,94.17,AVE,157.0,57.0,96.41,IRYO,172.0
00004_05-01-2025-18.57,AVE,414,S-103,2025,1,6,18.95,157.0,94.17,265,875.0,-30.0,100.32,AVE,177.0,-25.2,109.25,IRYO,157.0,31.8,96.41,IRYO,172.0,37.2,77.38,AVLO,201.0
00009_05-01-2025-19.29,IRYO,461,S-109,2025,1,6,19.48,172.0,96.41,22,1042.0,-57.0,109.25,IRYO,157.0,-31.8,94.17,AVE,157.0,5.4,77.38,AVLO,201.0,36.0,76.47,AVE,157.0
00019_05-01-2025-19.34,AVLO,581,S-106,2025,1,6,19.57,201.0,77.38,146,1042.0,-37.2,94.17,AVE,157.0,-5.4,96.41,IRYO,172.0,30.6,76.47,AVE,157.0,48.0,77.68,IRYO,172.0
00004_05-01-2025-20.05,AVE,414,S-103,2025,1,6,20.08,157.0,76.47,414,1709.0,-36.0,96.41,IRYO,172.0,-30.6,77.38,AVLO,201.0,17.4,77.68,IRYO,172.0,22.2,73.58,AVE,201.0
00009_05-01-2025-20.22,IRYO,461,S-109,2025,1,6,20.37,172.0,77.68,247,1709.0,-48.0,77.38,AVLO,201.0,-17.4,76.47,AVE,157.0,4.8,73.58,AVE,201.0,39.6,62.6,OUIGO,172.0
00020_05-01-2025-20.27,AVE,834,S-103,2025,1,6,20.45,201.0,73.58,499,1709.0,-22.2,76.47,AVE,157.0,-4.8,77.68,IRYO,172.0,34.8,62.6,OUIGO,172.0,40.2,134.39,AVE,172.0
00005_05-01-2025-21.02,OUIGO,509,S-108,2025,1,6,21.03,172.0,62.6,509,923.0,-39.6,77.68,IRYO,172.0,-34.8,73.58,AVE,201.0,5.4,134.39,AVE,172.0,550.2,25.89,AVLO,157.0
00007_05-01-2025-21.07,AVE,414,S-103,2025,1,6,21.12,172.0,134.39,0,923.0,-40.2,73.58,AVE,201.0,-5.4,62.6,OUIGO,172.0,544.8,25.89,AVLO,157.0,555.0,38.23,IRYO,157.0
00001_06-01-2025-06.12,AVLO,581,S-106,2025,1,0,6.2,157.0,25.89,263,1401.0,-550.2,62.6,OUIGO,172.0,-544.8,134.39,AVE,172.0,10.2,38.23,IRYO,157.0,15.0,47.51,AVE,178.0
00002_06-01-2025-06.22,IRYO,461,S-109,2025,1,0,6.37,157.0,38.23,461,1401.0,-555.0,134.39,AVE,172.0,-10.2,25.89,AVLO,157.0,4.8,47.51,AVE,178.0,34.8,62.08,AVE,157.0
00003_06-01-2025-06.27,AVE,359,S-103,2025,1,0,6.45,178.0,47.51,359,1401.0,-15.0,25.89,AVLO,157.0,-4.8,38.23,IRYO,157.0,30.0,62.08,AVE,157.0,34.8,46.15,OUIGO,172.0
00004_06-01-2025-06.57,AVE,414,S-103,2025,1,0,6.95,157.0,62.08,222,1384.0,-34.8,38.23,IRYO,157.0,-30.0,47.51,AVE,178.0,4.8,46.15,OUIGO,172.0,25.2,44.16,IRYO,157.0
00005_06-01-2025-07.02,OUIGO,509,S-108,2025,1,0,7.03,172.0,46.15,114,1798.0,-34.8,47.51,AVE,178.0,-4.8,62.08,AVE,157.0,20.4,44.16,IRYO,157.0,25.2,55.68,AVE,199.0
00002_06-01-2025-07.22,IRYO,461,S-109,2025,1,0,7.37,157.0,44.16,186,1798.0,-25.2,62.08,AVE,157.0,-20.4,46.15,OUIGO,172.0,4.8,55.68,AVE,199.0,34.8,62.75,AVE,157.0
00006_06-01-2025-07.27,AVE,414,S-103,2025,1,0,7.45,199.0,55.68,26,1384.0,-25.2,46.15,OUIGO,172.0,-4.8,44.16,IRYO,157.0,30.0,62.75,AVE,157.0,60.0,74.26,AVE,172.0
00004_06-01-2025-07.57,AVE,414,S-103,2025,1,0,7.95,157.0,62.75,32,414.0,-34.8,44.16,IRYO,157.0,-30.0,55.68,AVE,199.0,30.0,74.26,AVE,172.0,34.8,36.25,IRYO,157.0
00007_06-01-2025-08.27,AVE,414,S-103,2025,1,0,8.45,172.0,74.26,4,1289.0,-60.0,55.68,AVE,199.0,-30.0,62.75,AVE,157.0,4.8,36.25,IRYO,157.0,30.0,59.6,AVE,164.0
00002_06-01-2025-08.32,IRYO,461,S-109,2025,1,0,8.53,157.0,36.25,428,1711.0,-34.8,62.75,AVE,157.0,-4.8,74.26,AVE,172.0,25.2,59.6,AVE,164.0,50.4,55.16,IRYO,172.0
00008_06-01-2025-08.57,AVE,836,S-103,2025,1,0,8.95,164.0,59.6,82,1758.0,-30.0,74.26,AVE,172.0,-25.2,36.25,IRYO,157.0,25.2,55.16,IRYO,172.0,30.0,76.24,AVE,194.0
00009_06-01-2025-09.22,IRYO,461,S-109,2025,1,0,9.37,172.0,55.16,68,1711.0,-50.4,36.25,IRYO,157.0,-25.2,59.6,AVE,164.0,4.8,76.24,AVE,194.0,34.8,44.89,IRYO,172.0
00010_06-01-2025-09.27,AVE,414,S-103,2025,1,0,9.45,194.0,76.24,11,875.0,-30.0,59.6,AVE,164.0,-4.8,55.16,IRYO,172.0,30.0,44.89,IRYO,172.0,34.8,31.31,OUIGO,182.0
00009_06-01-2025-09.57,IRYO,461,S-109,2025,1,0,9.95,172.0,44.89,361,970.0,-34.8,55.16,IRYO,172.0,-30.0,76.24,AVE,194.0,4.8,31.31,OUIGO,182.0,30.0,38.5,AVLO,172.0
00011_06-01-2025-10.02,OUIGO,509,S-108,2025,1,0,10.03,182.0,31.31,509,1551.0,-34.8,76.24,AVE,194.0,-4.8,44.89,IRYO,172.0,25.2,38.5,AVLO,172.0,80.4,44.45,IRYO,172.0
00012_06-01-2025-10.27,AVLO,581,S-106,2025,1,0,10.45,172.0,38.5,54,1090.0,-30.0,44.89,IRYO,172.0,-25.2,31.31,OUIGO,182.0,55.2,44.45,IRYO,172.0,60.0,47.33,AVE,199.0
00009_06-01-2025-11.22,IRYO,461,S-109,2025,1,0,11.37,172.0,44.45,316,1287.0,-80.4,31.31,OUIGO,182.0,-55.2,38.5,AVLO,172.0,4.8,47.33,AVE,199.0,60.0,26.9,IRYO,172.0
00006_06-01-2025-11.27,AVE,826,S-103,2025,1,0,11.45,199.0,47.33,316,1287.0,-60.0,38.5,AVLO,172.0,-4.8,44.45,IRYO,172.0,55.2,26.9,IRYO,172.0,60.0,45.48,AVE,197.0
00009_06-01-2025-12.22,IRYO,461,S-109,2025,1,0,12.37,172.0,26.9,461,839.0,-60.0,44.45,IRYO,172.0,-55.2,47.33,AVE,199.0,4.8,45.48,AVE,197.0,34.8,42.28,AVE,157.0
00013_06-01-2025-12.27,AVE,378,S-103,2025,1,0,12.45,197.0,45.48,333,839.0,-60.0,47.33,AVE,199.0,-4.8,26.9,IRYO,172.0,30.0,42.28,AVE,157.0,51.0,68.94,AVE,184.0
00004_06-01-2025-12.57,AVE,414,S-103,2025,1,0,12.95,157.0,42.28,414,753.0,-34.8,26.9,IRYO,172.0,-30.0,45.48,AVE,197.0,21.0,68.94,AVE,184.0,64.8,26.09,IRYO,172.0
00014_06-01-2025-13.18,AVE,339,S-100,2025,1,0,13.3,184.0,68.94,32,753.0,-51.0,45.48,AVE,197.0,-21.0,42.28,AVE,157.0,43.8,26.09,IRYO,172.0,54.0,33.68,OUIGO,157.0
00009_06-01-2025-14.02,IRYO,461,S-109,2025,1,0,14.03,172.0,26.09,461,1261.0,-64.8,42.28,AVE,157.0,-43.8,68.94,AVE,184.0,10.2,33.68,OUIGO,157.0,25.2,27.26,AVE,177.0
00015_06-01-2025-14.12,OUIGO,509,S-108,2025,1,0,14.2,157.0,33.68,509,1261.0,-54.0,68.94,AVE,184.0,-10.2,26.09,IRYO,172.0,15.0,27.26,AVE,177.0,30.0,51.36,IRYO,179.0
00016_06-01-2025-14.27,AVE,291,S-100,2025,1,0,14.45,177.0,27.26,291,1722.0,-25.2,26.09,IRYO,172.0,-15.0,33.68,OUIGO,157.0,15.0,51.36,IRYO,179.0,30.0,33.69,AVE,157.0
