service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h
00004_07-01-2025-12.57,AVE,414,S-103,2025,1,1,12.95,157.0,46.47,281,753.0
00014_07-01-2025-13.18,AVE,339,S-100,2025,1,1,13.3,184.0,48.24,84,753.0
00009_07-01-2025-14.02,IRYO,461,S-109,2025,1,1,14.03,172.0,46.37,110,1261.0
00015_07-01-2025-14.12,OUIGO,509,S-108,2025,1,1,14.2,157.0,16.84,509,1261.0
00016_07-01-2025-14.27,AVE,291,S-100,2025,1,1,14.45,177.0,52.08,186,1722.0
00017_07-01-2025-14.42,IRYO,461,S-109,2025,1,1,14.7,179.0,23.5,461,1166.0
00004_07-01-2025-14.57,AVE,414,S-103,2025,1,1,14.95,157.0,32.35,414,875.0
00018_07-01-2025-15.27,AVLO,571,S-106,2025,1,1,15.45,199.0,30.67,571,571.0
00004_07-01-2025-15.57,AVE,414,S-103,2025,1,1,15.95,157.0,35.47,414,414.0
00007_07-01-2025-16.27,AVE,414,S-103,2025,1,1,16.45,172.0,36.57,414,875.0
00002_07-01-2025-16.37,IRYO,461,S-109,2025,1,1,16.62,157.0,30.24,461,1289.0
00004_07-01-2025-16.57,AVE,414,S-103,2025,1,1,16.95,157.0,59.53,414,1845.0
00015_07-01-2025-17.17,OUIGO,509,S-108,2025,1,1,17.28,157.0,41.35,509,1798.0
00009_07-01-2025-17.22,IRYO,461,S-109,2025,1,1,17.37,172.0,27.9,461,1798.0
00006_07-01-2025-17.27,AVE,414,S-103,2025,1,1,17.45,199.0,46.87,414,1384.0
00004_07-01-2025-17.57,AVE,414,S-103,2025,1,1,17.95,157.0,73.71,414,414.0
00016_07-01-2025-18.27,AVE,414,S-103,2025,1,1,18.45,177.0,46.73,414,875.0
00002_07-01-2025-18.32,IRYO,461,S-109,2025,1,1,18.53,157.0,36.25,461,1289.0
00004_07-01-2025-18.57,AVE,414,S-103,2025,1,1,18.95,157.0,21.39,414,875.0
00009_07-01-2025-19.29,IRYO,461,S-109,2025,1,1,19.48,172.0,37.63,461,1042.0
00019_07-01-2025-19.34,AVLO,581,S-106,2025,1,1,19.57,201.0,30.26,163,1042.0
00004_07-01-2025-20.05,AVE,414,S-103,2025,1,1,20.08,157.0,33.64,414,1289.0
00009_07-01-2025-20.22,IRYO,461,S-109,2025,1,1,20.37,172.0,32.42,381,1289.0
00020_07-01-2025-20.27,AVE,414,S-103,2025,1,1,20.45,201.0,22.53,414,1289.0
00005_07-01-2025-21.02,OUIGO,509,S-108,2025,1,1,21.03,172.0,46.83,6,923.0
00007_07-01-2025-21.07,AVE,414,S-103,2025,1,1,21.12,172.0,39.46,63,923.0
00001_08-01-2025-06.12,AVLO,581,S-106,2025,1,2,6.2,157.0,36.39,581,1401.0
00002_08-01-2025-06.22,IRYO,461,S-109,2025,1,2,6.37,157.0,38.8,461,1401.0
00003_08-01-2025-06.27,AVE,359,S-103,2025,1,2,6.45,178.0,44.86,359,1401.0
00004_08-01-2025-06.57,AVE,414,S-103,2025,1,2,6.95,157.0,87.41,414,1384.0
00005_08-01-2025-07.02,OUIGO,509,S-108,2025,1,2,7.03,172.0,56.0,509,1798.0
00002_08-01-2025-07.22,IRYO,461,S-109,2025,1,2,7.37,157.0,29.08,461,1798.0
00006_08-01-2025-07.27,AVE,414,S-103,2025,1,2,7.45,199.0,33.73,414,1384.0
00004_08-01-2025-07.57,AVE,414,S-103,2025,1,2,7.95,157.0,61.65,414,414.0
00007_08-01-2025-08.27,AVE,414,S-103,2025,1,2,8.45,172.0,73.42,414,1289.0
00002_08-01-2025-08.32,IRYO,461,S-109,2025,1,2,8.53,157.0,33.72,461,1289.0
00008_08-01-2025-08.57,AVE,414,S-103,2025,1,2,8.95,164.0,52.4,414,1336.0
00009_08-01-2025-09.22,IRYO,461,S-109,2025,1,2,9.37,172.0,33.82,461,1289.0
00010_08-01-2025-09.27,AVE,414,S-103,2025,1,2,9.45,194.0,60.62,291,875.0
00009_08-01-2025-09.57,IRYO,461,S-109,2025,1,2,9.95,172.0,45.04,461,970.0
00011_08-01-2025-10.02,OUIGO,509,S-108,2025,1,2,10.03,182.0,35.49,509,1551.0
00012_08-01-2025-10.27,AVLO,581,S-106,2025,1,2,10.45,172.0,45.71,28,1090.0
00009_08-01-2025-11.22,IRYO,461,S-109,2025,1,2,11.37,172.0,46.89,406,1287.0
00006_08-01-2025-11.27,AVE,826,S-103,2025,1,2,11.45,199.0,54.52,173,1287.0
00009_08-01-2025-12.22,IRYO,461,S-109,2025,1,2,12.37,172.0,28.39,461,839.0
00013_08-01-2025-12.27,AVE,378,S-103,2025,1,2,12.45,197.0,44.91,364,839.0
00004_08-01-2025-12.57,AVE,414,S-103,2025,1,2,12.95,157.0,52.21,339,753.0
00014_08-01-2025-13.18,AVE,339,S-100,2025,1,2,13.3,184.0,48.24,265,753.0
00009_08-01-2025-14.02,IRYO,461,S-109,2025,1,2,14.03,172.0,24.44,461,1261.0
00015_08-01-2025-14.12,OUIGO,509,S-108,2025,1,2,14.2,157.0,29.81,509,1261.0
00016_08-01-2025-14.27,AVE,291,S-100,2025,1,2,14.45,177.0,41.6,291,1722.0
00017_08-01-2025-14.42,IRYO,461,S-109,2025,1,2,14.7,179.0,49.59,461,1166.0
00004_08-01-2025-14.57,AVE,414,S-103,2025,1,2,14.95,157.0,54.61,414,875.0
00018_08-01-2025-15.27,AVLO,571,S-106,2025,1,2,15.45,199.0,39.36,571,571.0
00004_08-01-2025-15.57,AVE,414,S-103,2025,1,2,15.95,157.0,34.62,414,414.0
00007_08-01-2025-16.27,AVE,414,S-103,2025,1,2,16.45,172.0,45.9,414,875.0
00002_08-01-2025-16.37,IRYO,461,S-109,2025,1,2,16.62,157.0,53.52,461,1289.0
00004_08-01-2025-16.57,AVE,414,S-103,2025,1,2,16.95,157.0,133.45,15,1845.0
00015_08-01-2025-17.17,OUIGO,509,S-108,2025,1,2,17.28,157.0,48.37,509,1798.0
00009_08-01-2025-17.22,IRYO,461,S-109,2025,1,2,17.37,172.0,48.12,461,1798.0
00006_08-01-2025-17.27,AVE,414,S-103,2025,1,2,17.45,199.0,86.24,414,1384.0
00004_08-01-2025-17.57,AVE,414,S-103,2025,1,2,17.95,157.0,61.55,414,414.0
00016_08-01-2025-18.27,AVE,414,S-103,2025,1,2,18.45,177.0,87.19,314,875.0
00002_08-01-2025-18.32,IRYO,461,S-109,2025,1,2,18.53,157.0,39.17,461,1289.0
00004_08-01-2025-18.57,AVE,414,S-103,2025,1,2,18.95,157.0,99.46,39,875.0
00009_08-01-2025-19.29,IRYO,461,S-109,2025,1,2,19.48,172.0,41.73,461,1042.0
00019_08-01-2025-19.34,AVLO,581,S-106,2025,1,2,19.57,201.0,29.33,581,1042.0
00004_08-01-2025-20.05,AVE,414,S-103,2025,1,2,20.08,157.0,67.5,316,1289.0
00009_08-01-2025-20.22,IRYO,461,S-109,2025,1,2,20.37,172.0,48.5,424,1289.0
00020_08-01-2025-20.27,AVE,414,S-103,2025,1,2,20.45,201.0,57.92,13,1289.0
00005_08-01-2025-21.02,OUIGO,509,S-108,2025,1,2,21.03,172.0,42.53,333,923.0
00007_08-01-2025-21.07,AVE,414,S-103,2025,1,2,21.12,172.0,55.83,37,923.0
00001_09-01-2025-06.12,AVLO,581,S-106,2025,1,3,6.2,157.0,31.06,581,1401.0
00002_09-01-2025-06.22,IRYO,461,S-109,2025,1,3,6.37,157.0,16.01,461,1401.0
00003_09-01-2025-06.27,AVE,359,S-103,2025,1,3,6.45,178.0,44.36,359,1401.0
00004_09-01-2025-06.57,AVE,414,S-103,2025,1,3,6.95,157.0,75.52,414,1384.0
00005_09-01-2025-07.02,OUIGO,509,S-108,2025,1,3,7.03,172.0,48.09,509,1798.0
00002_09-01-2025-07.22,IRYO,461,S-109,2025,1,3,7.37,157.0,24.11,461,1798.0
00006_09-01-2025-07.27,AVE,414,S-103,2025,1,3,7.45,199.0,48.53,414,1384.0
00004_09-01-2025-07.57,AVE,414,S-103,2025,1,3,7.95,157.0,51.86,414,414.0
00007_09-01-2025-08.27,AVE,414,S-103,2025,1,3,8.45,172.0,65.51,414,1289.0
00002_09-01-2025-08.32,IRYO,461,S-109,2025,1,3,8.53,157.0,44.16,461,1289.0
00008_09-01-2025-08.57,AVE,414,S-103,2025,1,3,8.95,164.0,97.34,175,1336.0
00009_09-01-2025-09.22,IRYO,461,S-109,2025,1,3,9.37,172.0,49.99,461,1289.0
00010_09-01-2025-09.27,AVE,414,S-103,2025,1,3,9.45,194.0,45.81,414,875.0
00009_09-01-2025-09.57,IRYO,461,S-109,2025,1,3,9.95,172.0,64.93,85,970.0
00011_09-01-2025-10.02,OUIGO,509,S-108,2025,1,3,10.03,182.0,50.58,279,1551.0
00012_09-01-2025-10.27,AVLO,581,S-106,2025,1,3,10.45,172.0,51.79,5,1090.0
00009_09-01-2025-11.22,IRYO,461,S-109,2025,1,3,11.37,172.0,43.02,461,1287.0
00006_09-01-2025-11.27,AVE,826,S-103,2025,1,3,11.45,199.0,50.13,287,1287.0
00009_09-01-2025-12.22,IRYO,461,S-109,2025,1,3,12.37,172.0,50.03,148,839.0
00013_09-01-2025-12.27,AVE,378,S-103,2025,1,3,12.45,197.0,48.74,257,839.0
00004_09-01-2025-12.57,AVE,414,S-103,2025,1,3,12.95,157.0,52.25,405,753.0
00014_09-01-2025-13.18,AVE,339,S-100,2025,1,3,13.3,184.0,55.14,172,753.0
00004_09-01-2025-13.57,AVE,414,s-103,2025,1,3,13.95,157.0,,0,1384.0
00009_09-01-2025-14.02,IRYO,461,S-109,2025,1,3,14.03,172.0,,0,1675.0
00015_09-01-2025-14.12,OUIGO,509,S-108,2025,1,3,14.2,157.0,,0,1675.0
00016_09-01-2025-14.27,AVE,291,S-100,2025,1,3,14.45,177.0,76.38,10,1722.0
00017_09-01-2025-14.42,IRYO,461,S-109,2025,1,3,14.7,179.0,34.79,461,1166.0
00004_09-01-2025-14.57,AVE,414,S-103,2025,1,3,14.95,157.0,63.55,264,875.0
00018_09-01-2025-15.27,AVLO,571,S-106,2025,1,3,15.45,199.0,36.44,571,571.0
00004_09-01-2025-15.57,AVE,414,S-103,2025,1,3,15.95,157.0,85.78,150,414.0
00007_09-01-2025-16.27,AVE,414,S-103,2025,1,3,16.45,172.0,55.32,414,875.0
00002_09-01-2025-16.37,IRYO,461,S-109,2025,1,3,16.62,157.0,57.35,461,1289.0
00004_09-01-2025-16.57,AVE,414,S-103,2025,1,3,16.95,157.0,141.9,0,1845.0
00015_09-01-2025-17.17,OUIGO,509,S-108,2025,1,3,17.28,157.0,55.82,509,1798.0
00009_09-01-2025-17.22,IRYO,461,S-109,2025,1,3,17.37,172.0,53.53,461,1798.0
00006_09-01-2025-17.27,AVE,414,S-103,2025,1,3,17.45,199.0,108.28,4,1384.0
00004_09-01-2025-17.57,AVE,414,S-103,2025,1,3,17.95,157.0,58.79,414,414.0
00016_09-01-2025-18.27,AVE,414,S-103,2025,1,3,18.45,177.0,64.99,414,875.0
00002_09-01-2025-18.32,IRYO,461,S-109,2025,1,3,18.53,157.0,44.59,461,1289.0
00004_09-01-2025-18.57,AVE,414,S-103,2025,1,3,18.95,157.0,96.47,7,875.0
00009_09-01-2025-19.29,IRYO,461,S-109,2025,1,3,19.48,172.0,40.28,461,1042.0
00019_09-01-2025-19.34,AVLO,581,S-106,2025,1,3,19.57,201.0,32.22,581,1042.0
00004_09-01-2025-20.05,AVE,414,S-103,2025,1,3,20.08,157.0,52.19,414,1289.0
00009_09-01-2025-20.22,IRYO,461,S-109,2025,1,3,20.37,172.0,41.8,311,1289.0
00020_09-01-2025-20.27,AVE,414,S-103,2025,1,3,20.45,201.0,39.8,323,1289.0
00005_09-01-2025-21.02,OUIGO,509,S-108,2025,1,3,21.03,172.0,36.29,433,923.0
00007_09-01-2025-21.07,AVE,414,S-103,2025,1,3,21.12,172.0,52.78,21,923.0
00002_10-01-2025-06.22,IRYO,461,S-109,2025,1,4,6.37,157.0,40.5,461,988.0
00021_10-01-2025-06.27,AVLO,527,S-106,2025,1,4,6.45,178.0,26.42,527,988.0
00004_10-01-2025-06.57,AVE,414,S-103,2025,1,4,6.95,157.0,35.46,414,1384.0
00005_10-01-2025-07.02,OUIGO,509,S-108,2025,1,4,7.03,172.0,41.42,509,1798.0
00002_10-01-2025-07.22,IRYO,461,S-109,2025,1,4,7.37,157.0,38.73,461,1798.0
00006_10-01-2025-07.27,AVE,414,S-103,2025,1,4,7.45,199.0,62.36,414,1384.0
00004_10-01-2025-07.57,AVE,414,S-103,2025,1,4,7.95,157.0,68.02,414,414.0
00002_10-01-2025-08.32,IRYO,461,S-109,2025,1,4,8.53,157.0,40.92,461,875.0
00008_10-01-2025-08.57,AVE,414,S-103,2025,1,4,8.95,164.0,104.74,9,1336.0
00009_10-01-2025-09.22,IRYO,461,S-109,2025,1,4,9.37,172.0,66.42,262,1289.0
00010_10-01-2025-09.27,AVE,414,S-103,2025,1,4,9.45,194.0,71.66,287,875.0
00009_10-01-2025-09.57,IRYO,461,S-109,2025,1,4,9.95,172.0,51.05,461,970.0
00011_10-01-2025-10.02,OUIGO,509,S-108,2025,1,4,10.03,182.0,43.02,509,1551.0
00012_10-01-2025-10.27,AVLO,581,S-106,2025,1,4,10.45,172.0,57.61,69,1090.0
00009_10-01-2025-11.22,IRYO,461,S-109,2025,1,4,11.37,172.0,72.37,383,1287.0
00006_10-01-2025-11.27,AVE,826,S-103,2025,1,4,11.45,199.0,110.22,5,1287.0
00009_10-01-2025-12.22,IRYO,461,S-109,2025,1,4,12.37,172.0,43.24,461,839.0
00013_10-01-2025-12.27,AVE,378,S-103,2025,1,4,12.45,197.0,46.89,378,839.0
00004_10-01-2025-12.57,AVE,414,S-103,2025,1,4,12.95,157.0,75.37,414,753.0
00014_10-01-2025-13.18,AVE,339,S-100,2025,1,4,13.3,184.0,55.14,339,753.0
00004_10-01-2025-13.57,AVE,414,S-103,2025,1,4,13.95,157.0,82.74,94,1384.0
00009_10-01-2025-14.02,IRYO,461,S-109,2025,1,4,14.03,172.0,64.73,281,1675.0
00015_10-01-2025-14.12,OUIGO,509,S-108,2025,1,4,14.2,157.0,47.4,509,1675.0
00016_10-01-2025-14.27,AVE,291,S-100,2025,1,4,14.45,177.0,104.6,6,1722.0
00017_10-01-2025-14.42,IRYO,461,S-109,2025,1,4,14.7,179.0,74.15,64,1166.0
00004_10-01-2025-14.57,AVE,414,S-103,2025,1,4,14.95,157.0,118.87,0,875.0
00018_10-01-2025-15.27,AVLO,547,S-106,2025,1,4,15.45,199.0,51.98,534,547.0
00004_10-01-2025-15.57,AVE,414,S-103,2025,1,4,15.95,157.0,111.59,2,414.0
00007_10-01-2025-16.27,AVE,414,S-103,2025,1,4,16.45,172.0,97.19,14,875.0
00002_10-01-2025-16.37,IRYO,461,S-109,2025,1,4,16.62,157.0,71.06,461,1289.0
00004_10-01-2025-16.57,AVE,414,S-103,2025,1,4,16.95,157.0,99.78,31,1845.0
00015_10-01-2025-17.17,OUIGO,509,S-108,2025,1,4,17.28,157.0,35.99,509,1965.0
00009_10-01-2025-17.22,IRYO,461,S-109,2025,1,4,17.37,172.0,70.98,365,1965.0
00018_10-01-2025-17.27,AVLO,581,S-106,2025,1,4,17.45,199.0,46.68,581,1551.0
00004_10-01-2025-17.57,AVE,414,S-103,2025,1,4,17.95,157.0,56.66,414,414.0
00016_10-01-2025-18.27,AVE,836,S-103,2025,1,4,18.45,177.0,69.66,271,1297.0
00002_10-01-2025-18.32,IRYO,461,S-109,2025,1,4,18.53,157.0,33.43,461,1711.0
00004_10-01-2025-18.57,AVE,414,S-103,2025,1,4,18.95,157.0,63.63,414,875.0
00009_10-01-2025-19.29,IRYO,461,S-109,2025,1,4,19.48,172.0,59.97,191,1042.0
00019_10-01-2025-19.34,AVLO,581,S-106,2025,1,4,19.57,201.0,29.52,581,1042.0
00004_10-01-2025-20.05,AVE,414,S-103,2025,1,4,20.08,157.0,71.84,82,1289.0
00009_10-01-2025-20.22,IRYO,461,S-109,2025,1,4,20.37,172.0,33.62,461,1289.0
00020_10-01-2025-20.27,AVE,414,S-103,2025,1,4,20.45,201.0,49.61,414,1289.0
00005_10-01-2025-21.02,OUIGO,509,S-108,2025,1,4,21.03,172.0,46.23,509,923.0
00007_10-01-2025-21.07,AVE,414,S-103,2025,1,4,21.12,172.0,65.38,74,923.0
00021_11-01-2025-06.27,AVLO,581,S-106,2025,1,5,6.45,178.0,31.71,581,581.0
00005_11-01-2025-07.02,OUIGO,509,S-108,2025,1,5,7.03,172.0,39.38,509,923.0
00006_11-01-2025-07.27,AVE,414,S-103,2025,1,5,7.45,199.0,63.67,165,923.0
00009_11-01-2025-08.07,IRYO,461,S-109,2025,1,5,8.12,172.0,36.59,461,875.0
00007_11-01-2025-08.27,AVE,414,S-103,2025,1,5,8.45,172.0,35.94,414,875.0
00008_11-01-2025-08.57,AVE,836,S-103,2025,1,5,8.95,164.0,64.71,185,1297.0
00009_11-01-2025-09.22,IRYO,461,S-109,2025,1,5,9.37,172.0,33.67,461,1711.0
00010_11-01-2025-09.27,AVE,414,S-103,2025,1,5,9.45,194.0,34.64,414,875.0
00009_11-01-2025-09.57,IRYO,461,S-109,2025,1,5,9.95,172.0,43.43,461,970.0
00011_11-01-2025-10.02,OUIGO,509,S-108,2025,1,5,10.03,182.0,34.21,509,1551.0
00012_11-01-2025-10.27,AVLO,581,S-106,2025,1,5,10.45,172.0,44.43,205,1090.0
00009_11-01-2025-11.22,IRYO,461,S-109,2025,1,5,11.37,172.0,26.57,461,1264.0
00006_11-01-2025-11.27,AVE,803,S-103,2025,1,5,11.45,199.0,47.42,803,1264.0
00009_11-01-2025-12.22,IRYO,461,S-109,2025,1,5,12.37,172.0,36.18,461,839.0
00013_11-01-2025-12.27,AVE,378,S-103,2025,1,5,12.45,197.0,56.84,333,839.0
00014_11-01-2025-13.18,AVE,339,S-100,2025,1,5,13.3,184.0,82.74,57,339.0
00015_11-01-2025-14.12,OUIGO,509,S-108,2025,1,5,14.2,157.0,34.28,509,509.0
00017_11-01-2025-14.42,IRYO,461,S-109,2025,1,5,14.7,179.0,22.7,461,461.0
00018_11-01-2025-15.27,AVLO,547,S-106,2025,1,5,15.45,199.0,34.8,547,547.0
00007_11-01-2025-16.27,AVE,414,S-103,2025,1,5,16.45,172.0,104.24,359,875.0
00002_11-01-2025-16.37,IRYO,461,S-109,2025,1,5,16.62,157.0,37.97,461,875.0
00015_11-01-2025-17.17,OUIGO,509,S-108,2025,1,5,17.28,157.0,17.28,509,1090.0
00018_11-01-2025-17.27,AVLO,581,S-106,2025,1,5,17.45,199.0,23.24,581,1090.0
00016_11-01-2025-18.27,AVE,414,S-103,2025,1,5,18.45,177.0,101.89,334,414.0
00009_11-01-2025-19.29,IRYO,461,S-109,2025,1,5,19.48,172.0,28.68,461,1042.0
00019_11-01-2025-19.34,AVLO,581,S-106,2025,1,5,19.57,201.0,25.97,581,1042.0
00009_11-01-2025-20.22,IRYO,461,S-109,2025,1,5,20.37,172.0,24.57,461,875.0
00020_11-01-2025-20.27,AVE,414,S-103,2025,1,5,20.45,201.0,27.17,414,875.0
00005_11-01-2025-21.02,OUIGO,509,S-108,2025,1,5,21.03,172.0,36.35,509,509.0
00021_12-01-2025-06.27,AVLO,581,S-106,2025,1,6,6.45,178.0,52.07,581,581.0
00005_12-01-2025-07.02,OUIGO,509,S-108,2025,1,6,7.03,172.0,44.35,509,923.0
00006_12-01-2025-07.27,AVE,414,S-103,2025,1,6,7.45,199.0,70.43,414,923.0
00009_12-01-2025-08.07,IRYO,461,S-109,2025,1,6,8.12,172.0,51.32,461,875.0
00007_12-01-2025-08.27,AVE,414,S-103,2025,1,6,8.45,172.0,80.17,414,875.0
00009_12-01-2025-09.22,IRYO,461,S-109,2025,1,6,9.37,172.0,54.32,461,875.0
00010_12-01-2025-09.27,AVE,414,S-103,2025,1,6,9.45,194.0,62.61,414,875.0
00009_12-01-2025-09.57,IRYO,461,S-109,2025,1,6,9.95,172.0,50.25,461,970.0
00011_12-01-2025-10.02,OUIGO,509,S-108,2025,1,6,10.03,182.0,18.32,509,1551.0
00012_12-01-2025-10.27,AVLO,581,S-106,2025,1,6,10.45,172.0,44.49,581,1090.0
00009_12-01-2025-11.22,IRYO,461,S-109,2025,1,6,11.37,172.0,54.99,461,1264.0
00006_12-01-2025-11.27,AVE,803,S-103,2025,1,6,11.45,199.0,123.3,649,1264.0
00009_12-01-2025-12.22,IRYO,461,S-109,2025,1,6,12.37,172.0,60.61,461,859.0
00013_12-01-2025-12.27,AVE,398,S-103,2025,1,6,12.45,197.0,60.69,398,859.0
00014_12-01-2025-13.18,AVE,339,S-100,2025,1,6,13.3,184.0,55.14,339,339.0
00009_12-01-2025-14.02,IRYO,461,S-109,2025,1,6,14.03,172.0,85.47,461,1351.0
00015_12-01-2025-14.12,OUIGO,509,S-108,2025,1,6,14.2,157.0,57.06,509,1351.0
00016_12-01-2025-14.27,AVE,381,S-103,2025,1,6,14.45,177.0,93.62,180,1812.0
00017_12-01-2025-14.42,IRYO,461,S-109,2025,1,6,14.7,179.0,62.58,461,842.0
00018_12-01-2025-15.27,AVLO,571,S-106,2025,1,6,15.45,199.0,51.4,571,571.0
00007_12-01-2025-16.27,AVE,414,S-103,2025,1,6,16.45,172.0,72.07,414,875.0
00002_12-01-2025-16.37,IRYO,461,S-109,2025,1,6,16.62,157.0,89.85,186,1289.0
00004_12-01-2025-16.57,AVE,414,S-103,2025,1,6,16.95,157.0,95.4,285,1845.0
00015_12-01-2025-17.17,OUIGO,509,S-108,2025,1,6,17.28,157.0,82.53,509,1965.0
00009_12-01-2025-17.22,IRYO,461,S-109,2025,1,6,17.37,172.0,88.03,218,1965.0
00018_12-01-2025-17.27,AVLO,581,S-106,2025,1,6,17.45,199.0,70.48,581,1551.0
00004_12-01-2025-17.57,AVE,414,S-103,2025,1,6,17.95,157.0,76.98,414,414.0
00016_12-01-2025-18.27,AVE,414,S-103,2025,1,6,18.45,177.0,103.07,52,875.0
00002_12-01-2025-18.32,IRYO,461,S-109,2025,1,6,18.53,157.0,94.73,137,1289.0
00004_12-01-2025-18.57,AVE,414,S-103,2025,1,6,18.95,157.0,114.94,9,875.0
00009_12-01-2025-19.29,IRYO,461,S-109,2025,1,6,19.48,172.0,100.12,14,1042.0
00019_12-01-2025-19.34,AVLO,581,S-106,2025,1,6,19.57,201.0,83.87,26,1042.0
00004_12-01-2025-20.05,AVE,414,S-103,2025,1,6,20.08,157.0,79.06,414,1709.0
00009_12-01-2025-20.22,IRYO,461,S-109,2025,1,6,20.37,172.0,67.91,461,1709.0
00020_12-01-2025-20.27,AVE,834,S-103,2025,1,6,20.45,201.0,72.35,482,1709.0
00005_12-01-2025-21.02,OUIGO,509,S-108,2025,1,6,21.03,172.0,82.63,46,923.0
00007_12-01-2025-21.07,AVE,414,S-103,2025,1,6,21.12,172.0,138.09,0,923.0
00001_13-01-2025-06.12,AVLO,581,S-106,2025,1,0,6.2,157.0,31.31,581,1401.0
00002_13-01-2025-06.22,IRYO,461,S-109,2025,1,0,6.37,157.0,42.18,461,1401.0
00003_13-01-2025-06.27,AVE,359,S-103,2025,1,0,6.45,178.0,41.73,359,1401.0
00004_13-01-2025-06.57,AVE,414,S-103,2025,1,0,6.95,157.0,58.25,414,1384.0
00005_13-01-2025-07.02,OUIGO,509,S-108,2025,1,0,7.03,172.0,40.43,509,1798.0
00002_13-01-2025-07.22,IRYO,461,S-109,2025,1,0,7.37,157.0,59.08,461,1798.0
00006_13-01-2025-07.27,AVE,414,S-103,2025,1,0,7.45,199.0,58.23,414,1384.0
00004_13-01-2025-07.57,AVE,414,S-103,2025,1,0,7.95,157.0,64.71,414,414.0
00007_13-01-2025-08.27,AVE,414,S-103,2025,1,0,8.45,172.0,65.07,405,1289.0
00002_13-01-2025-08.32,IRYO,461,S-109,2025,1,0,8.53,157.0,36.59,461,1711.0
00008_13-01-2025-08.57,AVE,836,S-103,2025,1,0,8.95,164.0,40.87,836,1758.0
00009_13-01-2025-09.22,IRYO,461,S-109,2025,1,0,9.37,172.0,44.3,132,1711.0
00010_13-01-2025-09.27,AVE,414,S-103,2025,1,0,9.45,194.0,67.01,3,875.0
00009_13-01-2025-09.57,IRYO,461,S-109,2025,1,0,9.95,172.0,30.95,461,970.0
00011_13-01-2025-10.02,OUIGO,509,S-108,2025,1,0,10.03,182.0,26.29,509,1551.0
00012_13-01-2025-10.27,AVLO,581,S-106,2025,1,0,10.45,172.0,33.9,19,1090.0
00009_13-01-2025-11.22,IRYO,461,S-109,2025,1,0,11.37,172.0,34.67,338,1287.0
00006_13-01-2025-11.27,AVE,826,S-103,2025,1,0,11.45,199.0,35.98,412,1287.0
00009_13-01-2025-12.22,IRYO,461,S-109,2025,1,0,12.37,172.0,51.52,26,839.0
00013_13-01-2025-12.27,AVE,378,S-103,2025,1,0,12.45,197.0,55.41,21,839.0
00004_13-01-2025-12.57,AVE,414,S-103,2025,1,0,12.95,157.0,41.76,413,753.0
00014_13-01-2025-13.18,AVE,339,S-100,2025,1,0,13.3,184.0,68.94,2,753.0
00009_13-01-2025-14.02,IRYO,461,S-109,2025,1,0,14.03,172.0,45.28,44,1261.0
00015_13-01-2025-14.12,OUIGO,509,S-108,2025,1,0,14.2,157.0,33.04,509,1261.0
00016_13-01-2025-14.27,AVE,291,S-100,2025,1,0,14.45,177.0,37.55,291,1722.0
00017_13-01-2025-14.42,IRYO,461,S-109,2025,1,0,14.7,179.0,42.18,57,1166.0
00004_13-01-2025-14.57,AVE,414,S-103,2025,1,0,14.95,157.0,42.78,301,875.0
00018_13-01-2025-15.27,AVLO,571,S-106,2025,1,0,15.45,199.0,35.11,91,571.0
00004_13-01-2025-15.57,AVE,414,S-103,2025,1,0,15.95,157.0,43.26,414,414.0
00007_13-01-2025-16.27,AVE,414,S-103,2025,1,0,16.45,172.0,73.59,21,875.0
00002_13-01-2025-16.37,IRYO,461,S-109,2025,1,0,16.62,157.0,28.87,461,1289.0
00004_13-01-2025-16.57,AVE,414,S-103,2025,1,0,16.95,157.0,53.21,414,1845.0
00015_13-01-2025-17.17,OUIGO,509,S-108,2025,1,0,17.28,157.0,53.39,494,1798.0
00009_13-01-2025-17.22,IRYO,461,S-109,2025,1,0,17.37,172.0,40.72,461,1798.0
00006_13-01-2025-17.27,AVE,414,S-103,2025,1,0,17.45,199.0,74.64,3,1384.0
00004_13-01-2025-17.57,AVE,414,S-103,2025,1,0,17.95,157.0,46.4,414,414.0
00016_13-01-2025-18.27,AVE,414,S-103,2025,1,0,18.45,177.0,59.5,60,875.0
00002_13-01-2025-18.32,IRYO,461,S-109,2025,1,0,18.53,157.0,44.64,411,1289.0
00004_13-01-2025-18.57,AVE,414,S-103,2025,1,0,18.95,157.0,43.77,414,875.0
00009_13-01-2025-19.29,IRYO,461,S-109,2025,1,0,19.48,172.0,37.69,265,1042.0
00019_13-01-2025-19.34,AVLO,581,S-106,2025,1,0,19.57,201.0,21.95,475,1042.0
00004_13-01-2025-20.05,AVE,414,S-103,2025,1,0,20.08,157.0,26.58,414,1289.0
00009_13-01-2025-20.22,IRYO,461,S-109,2025,1,0,20.37,172.0,38.83,79,1289.0
00020_13-01-2025-20.27,AVE,414,S-103,2025,1,0,20.45,201.0,22.64,414,1289.0
00005_13-01-2025-21.02,OUIGO,509,S-108,2025,1,0,21.03,172.0,19.93,509,923.0
00007_13-01-2025-21.07,AVE,414,S-103,2025,1,0,21.12,172.0,25.43,414,923.0
00001_14-01-2025-06.12,AVLO,581,S-106,2025,1,1,6.2,157.0,33.64,581,1401.0
