service_id,train_type,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00008_30-08-2025-08.57,AVE,2025,8,5,8.95,164.0,56.57,234,-49.8,37.78,IRYO,172.0,-30.0,54.71,AVE,172.0,25.2,28.52,IRYO,172.0,30.0,61.98,AVE,194.0
00009_30-08-2025-09.22,IRYO,2025,8,5,9.37,172.0,28.52,928,-55.2,54.71,AVE,172.0,-25.2,56.57,AVE,164.0,4.8,61.98,AVE,194.0,34.8,26.37,IRYO,172.0
00010_30-08-2025-09.27,AVE,2025,8,5,9.45,194.0,61.98,148,-30.0,56.57,AVE,164.0,-4.8,28.52,IRYO,172.0,30.0,26.37,IRYO,172.0,34.8,58.38,OUIGO,182.0
00009_30-08-2025-09.57,IRYO,2025,8,5,9.95,172.0,26.37,1621,-34.8,28.52,IRYO,172.0,-30.0,61.98,AVE,194.0,4.8,58.38,OUIGO,182.0,30.0,45.8,AVLO,172.0
00011_30-08-2025-10.02,OUIGO,2025,8,5,10.03,182.0,58.38,5,-34.8,61.98,AVE,194.0,-4.8,26.37,IRYO,172.0,25.2,45.8,AVLO,172.0,80.4,43.98,IRYO,172.0
00012_30-08-2025-10.27,AVLO,2025,8,5,10.45,172.0,45.8,258,-30.0,26.37,IRYO,172.0,-25.2,58.38,OUIGO,182.0,55.2,43.98,IRYO,172.0,60.0,56.2,AVE,199.0
00009_30-08-2025-11.22,IRYO,2025,8,5,11.37,172.0,43.98,395,-80.4,58.38,OUIGO,182.0,-55.2,45.8,AVLO,172.0,4.8,56.2,AVE,199.0,60.0,50.21,IRYO,172.0
00006_30-08-2025-11.27,AVE,2025,8,5,11.45,199.0,56.2,448,-60.0,45.8,AVLO,172.0,-4.8,43.98,IRYO,172.0,55.2,50.21,IRYO,172.0,60.0,54.27,AVE,197.0
00009_30-08-2025-12.22,IRYO,2025,8,5,12.37,172.0,50.21,210,-60.0,43.98,IRYO,172.0,-55.2,56.2,AVE,199.0,4.8,54.27,AVE,197.0,55.8,82.74,AVE,184.0
00013_30-08-2025-12.27,AVE,2025,8,5,12.45,197.0,54.27,469,-60.0,56.2,AVE,199.0,-4.8,50.21,IRYO,172.0,51.0,82.74,AVE,184.0,105.0,25.62,OUIGO,157.0
00014_30-08-2025-13.18,AVE,2025,8,5,13.3,184.0,82.74,4,-55.8,50.21,IRYO,172.0,-51.0,54.27,AVE,197.0,54.0,25.62,OUIGO,157.0,84.0,35.89,IRYO,179.0
00015_30-08-2025-14.12,OUIGO,2025,8,5,14.2,157.0,25.62,740,-105.0,54.27,AVE,197.0,-54.0,82.74,AVE,184.0,30.0,35.89,IRYO,179.0,75.0,28.78,AVLO,199.0
00017_30-08-2025-14.42,IRYO,2025,8,5,14.7,179.0,35.89,330,-84.0,82.74,AVE,184.0,-30.0,25.62,OUIGO,157.0,45.0,28.78,AVLO,199.0,105.0,99.25,AVE,172.0
00018_30-08-2025-15.27,AVLO,2025,8,5,15.45,199.0,28.78,361,-75.0,25.62,OUIGO,157.0,-45.0,35.89,IRYO,179.0,60.0,99.25,AVE,172.0,70.2,23.04,IRYO,157.0
00007_30-08-2025-16.27,AVE,2025,8,5,16.45,172.0,99.25,1,-105.0,35.89,IRYO,179.0,-60.0,28.78,AVLO,199.0,10.2,23.04,IRYO,157.0,49.8,11.07,OUIGO,157.0
00002_30-08-2025-16.37,IRYO,2025,8,5,16.62,157.0,23.04,2071,-70.2,28.78,AVLO,199.0,-10.2,99.25,AVE,172.0,39.6,11.07,OUIGO,157.0,49.8,23.43,AVLO,199.0
00015_30-08-2025-17.17,OUIGO,2025,8,5,17.28,157.0,11.07,14609,-49.8,99.25,AVE,172.0,-39.6,23.04,IRYO,157.0,10.2,23.43,AVLO,199.0,70.2,103.12,AVE,177.0
00018_30-08-2025-17.27,AVLO,2025,8,5,17.45,199.0,23.43,739,-49.8,23.04,IRYO,157.0,-10.2,11.07,OUIGO,157.0,60.0,103.12,AVE,177.0,121.8,32.01,IRYO,172.0
00016_30-08-2025-18.27,AVE,2025,8,5,18.45,177.0,103.12,0,-70.2,11.07,OUIGO,157.0,-60.0,23.43,AVLO,199.0,61.8,32.01,IRYO,172.0,67.2,33.72,AVLO,201.0
00009_30-08-2025-19.29,IRYO,2025,8,5,19.48,172.0,32.01,80,-121.8,23.43,AVLO,199.0,-61.8,103.12,AVE,177.0,5.4,33.72,AVLO,201.0,53.4,29.18,IRYO,172.0
00019_30-08-2025-19.34,AVLO,2025,8,5,19.57,201.0,33.72,10,-67.2,103.12,AVE,177.0,-5.4,32.01,IRYO,172.0,48.0,29.18,IRYO,172.0,52.8,41.37,AVE,201.0
00009_30-08-2025-20.22,IRYO,2025,8,5,20.37,172.0,29.18,33,-53.4,32.01,IRYO,172.0,-48.0,33.72,AVLO,201.0,4.8,41.37,AVE,201.0,39.6,10.0,OUIGO,172.0
00020_30-08-2025-20.27,AVE,2025,8,5,20.45,201.0,41.37,17,-52.8,33.72,AVLO,201.0,-4.8,29.18,IRYO,172.0,34.8,10.0,OUIGO,172.0,840.0,47.11,AVLO,178.0
00005_30-08-2025-21.02,OUIGO,2025,8,5,21.03,172.0,10.0,9658,-39.6,29.18,IRYO,172.0,-34.8,41.37,AVE,201.0,874.8,47.11,AVLO,178.0,840.0,49.75,OUIGO,172.0
00021_31-08-2025-06.27,AVLO,2025,8,6,6.45,178.0,47.11,946,-840.0,41.37,AVE,201.0,-874.8,10.0,OUIGO,172.0,34.8,49.75,OUIGO,172.0,60.0,37.14,AVE,199.0
00005_31-08-2025-07.02,OUIGO,2025,8,6,7.03,172.0,49.75,156,-840.0,10.0,OUIGO,172.0,-34.8,47.11,AVLO,178.0,25.2,37.14,AVE,199.0,65.4,56.45,IRYO,172.0
00006_31-08-2025-07.27,AVE,2025,8,6,7.45,199.0,37.14,23169,-60.0,47.11,AVLO,178.0,-25.2,49.75,OUIGO,172.0,40.2,56.45,IRYO,172.0,60.0,84.0,AVE,172.0
00009_31-08-2025-08.07,IRYO,2025,8,6,8.12,172.0,56.45,82,-65.4,49.75,OUIGO,172.0,-40.2,37.14,AVE,199.0,19.8,84.0,AVE,172.0,75.0,51.22,IRYO,172.0
00007_31-08-2025-08.27,AVE,2025,8,6,8.45,172.0,84.0,18,-60.0,37.14,AVE,199.0,-19.8,56.45,IRYO,172.0,55.2,51.22,IRYO,172.0,60.0,54.4,AVE,194.0
00009_31-08-2025-09.22,IRYO,2025,8,6,9.37,172.0,51.22,311,-75.0,56.45,IRYO,172.0,-55.2,84.0,AVE,172.0,4.8,54.4,AVE,194.0,34.8,57.06,IRYO,172.0
00010_31-08-2025-09.27,AVE,2025,8,6,9.45,194.0,54.4,1018,-60.0,84.0,AVE,172.0,-4.8,51.22,IRYO,172.0,30.0,57.06,IRYO,172.0,34.8,40.65,OUIGO,182.0
00009_31-08-2025-09.57,IRYO,2025,8,6,9.95,172.0,57.06,186,-34.8,51.22,IRYO,172.0,-30.0,54.4,AVE,194.0,4.8,40.65,OUIGO,182.0,30.0,45.39,AVLO,172.0
00011_31-08-2025-10.02,OUIGO,2025,8,6,10.03,182.0,40.65,4979,-34.8,54.4,AVE,194.0,-4.8,57.06,IRYO,172.0,25.2,45.39,AVLO,172.0,80.4,49.08,IRYO,172.0
00012_31-08-2025-10.27,AVLO,2025,8,6,10.45,172.0,45.39,1821,-30.0,57.06,IRYO,172.0,-25.2,40.65,OUIGO,182.0,55.2,49.08,IRYO,172.0,60.0,137.57,AVE,199.0
00009_31-08-2025-11.22,IRYO,2025,8,6,11.37,172.0,49.08,1013,-80.4,40.65,OUIGO,182.0,-55.2,45.39,AVLO,172.0,4.8,137.57,AVE,199.0,60.0,63.15,IRYO,172.0
00006_31-08-2025-11.27,AVE,2025,8,6,11.45,199.0,137.57,0,-60.0,45.39,AVLO,172.0,-4.8,49.08,IRYO,172.0,55.2,63.15,IRYO,172.0,60.0,72.25,AVE,197.0
00009_31-08-2025-12.22,IRYO,2025,8,6,12.37,172.0,63.15,274,-60.0,49.08,IRYO,172.0,-55.2,137.57,AVE,199.0,4.8,72.25,AVE,197.0,55.8,55.14,AVE,184.0
00013_31-08-2025-12.27,AVE,2025,8,6,12.45,197.0,72.25,367,-60.0,137.57,AVE,199.0,-4.8,63.15,IRYO,172.0,51.0,55.14,AVE,184.0,94.8,88.71,IRYO,172.0
00014_31-08-2025-13.18,AVE,2025,8,6,13.3,184.0,55.14,1012,-55.8,63.15,IRYO,172.0,-51.0,72.25,AVE,197.0,43.8,88.71,IRYO,172.0,54.0,51.89,OUIGO,157.0
00009_31-08-2025-14.02,IRYO,2025,8,6,14.03,172.0,88.71,27,-94.8,72.25,AVE,197.0,-43.8,55.14,AVE,184.0,10.2,51.89,OUIGO,157.0,25.2,99.73,AVE,177.0
00015_31-08-2025-14.12,OUIGO,2025,8,6,14.2,157.0,51.89,653,-54.0,55.14,AVE,184.0,-10.2,88.71,IRYO,172.0,15.0,99.73,AVE,177.0,30.0,75.56,IRYO,179.0
00016_31-08-2025-14.27,AVE,2025,8,6,14.45,177.0,99.73,68,-25.2,88.71,IRYO,172.0,-15.0,51.89,OUIGO,157.0,15.0,75.56,IRYO,179.0,60.0,53.56,AVLO,199.0
00017_31-08-2025-14.42,IRYO,2025,8,6,14.7,179.0,75.56,122,-30.0,51.89,OUIGO,157.0,-15.0,99.73,AVE,177.0,45.0,53.56,AVLO,199.0,105.0,87.06,AVE,172.0
00018_31-08-2025-15.27,AVLO,2025,8,6,15.45,199.0,53.56,794,-60.0,99.73,AVE,177.0,-45.0,75.56,IRYO,179.0,60.0,87.06,AVE,172.0,70.2,100.97,IRYO,157.0
00007_31-08-2025-16.27,AVE,2025,8,6,16.45,172.0,87.06,591,-105.0,75.56,IRYO,179.0,-60.0,53.56,AVLO,199.0,10.2,100.97,IRYO,157.0,30.0,102.68,AVE,157.0
00002_31-08-2025-16.37,IRYO,2025,8,6,16.62,157.0,100.97,32,-70.2,53.56,AVLO,199.0,-10.2,87.06,AVE,172.0,19.8,102.68,AVE,157.0,39.6,62.41,OUIGO,157.0
00004_31-08-2025-16.57,AVE,2025,8,6,16.95,157.0,102.68,259,-30.0,87.06,AVE,172.0,-19.8,100.97,IRYO,157.0,19.8,62.41,OUIGO,157.0,25.2,84.62,IRYO,172.0
00015_31-08-2025-17.17,OUIGO,2025,8,6,17.28,157.0,62.41,522,-39.6,100.97,IRYO,157.0,-19.8,102.68,AVE,157.0,5.4,84.62,IRYO,172.0,10.2,56.58,AVLO,199.0
00009_31-08-2025-17.22,IRYO,2025,8,6,17.37,172.0,84.62,99,-25.2,102.68,AVE,157.0,-5.4,62.41,OUIGO,157.0,4.8,56.58,AVLO,199.0,34.8,82.55,AVE,157.0
00018_31-08-2025-17.27,AVLO,2025,8,6,17.45,199.0,56.58,512,-10.2,62.41,OUIGO,157.0,-4.8,84.62,IRYO,172.0,30.0,82.55,AVE,157.0,60.0,107.57,AVE,177.0
00004_31-08-2025-17.57,AVE,2025,8,6,17.95,157.0,82.55,593,-34.8,84.62,IRYO,172.0,-30.0,56.58,AVLO,199.0,30.0,107.57,AVE,177.0,34.8,102.36,IRYO,157.0
00016_31-08-2025-18.27,AVE,2025,8,6,18.45,177.0,107.57,11,-60.0,56.58,AVLO,199.0,-30.0,82.55,AVE,157.0,4.8,102.36,IRYO,157.0,30.0,110.97,AVE,157.0
00002_31-08-2025-18.32,IRYO,2025,8,6,18.53,157.0,102.36,3,-34.8,82.55,AVE,157.0,-4.8,107.57,AVE,177.0,25.2,110.97,AVE,157.0,57.0,89.21,IRYO,172.0
00004_31-08-2025-18.57,AVE,2025,8,6,18.95,157.0,110.97,12,-30.0,107.57,AVE,177.0,-25.2,102.36,IRYO,157.0,31.8,89.21,IRYO,172.0,37.2,82.9,AVLO,201.0
00009_31-08-2025-19.29,IRYO,2025,8,6,19.48,172.0,89.21,1,-57.0,102.36,IRYO,157.0,-31.8,110.97,AVE,157.0,5.4,82.9,AVLO,201.0,36.0,63.72,AVE,157.0
00019_31-08-2025-19.34,AVLO,2025,8,6,19.57,201.0,82.9,2,-37.2,110.97,AVE,157.0,-5.4,89.21,IRYO,172.0,30.6,63.72,AVE,157.0,48.0,80.41,IRYO,172.0
00004_31-08-2025-20.05,AVE,2025,8,6,20.08,157.0,63.72,260,-36.0,89.21,IRYO,172.0,-30.6,82.9,AVLO,201.0,17.4,80.41,IRYO,172.0,22.2,73.29,AVE,201.0
00009_31-08-2025-20.22,IRYO,2025,8,6,20.37,172.0,80.41,2,-48.0,82.9,AVLO,201.0,-17.4,63.72,AVE,157.0,4.8,73.29,AVE,201.0,39.6,68.61,OUIGO,172.0
00020_31-08-2025-20.27,AVE,2025,8,6,20.45,201.0,73.29,20,-22.2,63.72,AVE,157.0,-4.8,80.41,IRYO,172.0,34.8,68.61,OUIGO,172.0,40.2,138.81,AVE,172.0
00005_31-08-2025-21.02,OUIGO,2025,8,6,21.03,172.0,68.61,1,-39.6,80.41,IRYO,172.0,-34.8,73.29,AVE,201.0,5.4,138.81,AVE,172.0,889.8,27.05,AVLO,157.0
00007_31-08-2025-21.07,AVE,2025,8,6,21.12,172.0,138.81,0,-40.2,73.29,AVE,201.0,-5.4,68.61,OUIGO,172.0,895.2,27.05,AVLO,157.0,885.0,26.51,IRYO,157.0
00001_01-09-2025-06.12,AVLO,2025,9,0,6.2,157.0,27.05,1609,-889.8,68.61,OUIGO,172.0,-895.2,138.81,AVE,172.0,10.2,26.51,IRYO,157.0,15.0,56.46,AVE,178.0
00002_01-09-2025-06.22,IRYO,2025,9,0,6.37,157.0,26.51,1500,-885.0,138.81,AVE,172.0,-10.2,27.05,AVLO,157.0,4.8,56.46,AVE,178.0,34.8,59.29,AVE,157.0
00003_01-09-2025-06.27,AVE,2025,9,0,6.45,178.0,56.46,336,-15.0,27.05,AVLO,157.0,-4.8,26.51,IRYO,157.0,30.0,59.29,AVE,157.0,34.8,44.55,OUIGO,172.0
00004_01-09-2025-06.57,AVE,2025,9,0,6.95,157.0,59.29,264,-34.8,26.51,IRYO,157.0,-30.0,56.46,AVE,178.0,4.8,44.55,OUIGO,172.0,25.2,43.53,IRYO,157.0
00005_01-09-2025-07.02,OUIGO,2025,9,0,7.03,172.0,44.55,41,-34.8,56.46,AVE,178.0,-4.8,59.29,AVE,157.0,20.4,43.53,IRYO,157.0,25.2,57.14,AVE,199.0
00002_01-09-2025-07.22,IRYO,2025,9,0,7.37,157.0,43.53,135,-25.2,59.29,AVE,157.0,-20.4,44.55,OUIGO,172.0,4.8,57.14,AVE,199.0,34.8,64.09,AVE,157.0
00006_01-09-2025-07.27,AVE,2025,9,0,7.45,199.0,57.14,69,-25.2,44.55,OUIGO,172.0,-4.8,43.53,IRYO,157.0,30.0,64.09,AVE,157.0,60.0,76.93,AVE,172.0
00004_01-09-2025-07.57,AVE,2025,9,0,7.95,157.0,64.09,72,-34.8,43.53,IRYO,157.0,-30.0,57.14,AVE,199.0,30.0,76.93,AVE,172.0,34.8,44.57,IRYO,157.0
00007_01-09-2025-08.27,AVE,2025,9,0,8.45,172.0,76.93,8,-60.0,57.14,AVE,199.0,-30.0,64.09,AVE,157.0,4.8,44.57,IRYO,157.0,30.0,53.61,AVE,164.0
00002_01-09-2025-08.32,IRYO,2025,9,0,8.53,157.0,44.57,74,-34.8,64.09,AVE,157.0,-4.8,76.93,AVE,172.0,25.2,53.61,AVE,164.0,50.4,56.94,IRYO,172.0
00008_01-09-2025-08.57,AVE,2025,9,0,8.95,164.0,53.61,162,-30.0,76.93,AVE,172.0,-25.2,44.57,IRYO,157.0,25.2,56.94,IRYO,172.0,30.0,67.6,AVE,194.0
00009_01-09-2025-09.22,IRYO,2025,9,0,9.37,172.0,56.94,10,-50.4,44.57,IRYO,157.0,-25.2,53.61,AVE,164.0,4.8,67.6,AVE,194.0,34.8,48.63,IRYO,172.0
00010_01-09-2025-09.27,AVE,2025,9,0,9.45,194.0,67.6,33,-30.0,53.61,AVE,164.0,-4.8,56.94,IRYO,172.0,30.0,48.63,IRYO,172.0,34.8,16.28,OUIGO,182.0
00009_01-09-2025-09.57,IRYO,2025,9,0,9.95,172.0,48.63,43,-34.8,56.94,IRYO,172.0,-30.0,67.6,AVE,194.0,4.8,16.28,OUIGO,182.0,30.0,36.35,AVLO,172.0
00011_01-09-2025-10.02,OUIGO,2025,9,0,10.03,182.0,16.28,576,-34.8,67.6,AVE,194.0,-4.8,48.63,IRYO,172.0,25.2,36.35,AVLO,172.0,80.4,25.24,IRYO,172.0
00012_01-09-2025-10.27,AVLO,2025,9,0,10.45,172.0,36.35,149,-30.0,48.63,IRYO,172.0,-25.2,16.28,OUIGO,182.0,55.2,25.24,IRYO,172.0,60.0,44.05,AVE,199.0
00009_01-09-2025-11.22,IRYO,2025,9,0,11.37,172.0,25.24,367,-80.4,16.28,OUIGO,182.0,-55.2,36.35,AVLO,172.0,4.8,44.05,AVE,199.0,60.0,25.79,IRYO,172.0
00006_01-09-2025-11.27,AVE,2025,9,0,11.45,199.0,44.05,197,-60.0,36.35,AVLO,172.0,-4.8,25.24,IRYO,172.0,55.2,25.79,IRYO,172.0,60.0,43.63,AVE,197.0
00009_01-09-2025-12.22,IRYO,2025,9,0,12.37,172.0,25.79,226,-60.0,25.24,IRYO,172.0,-55.2,44.05,AVE,199.0,4.8,43.63,AVE,197.0,34.8,41.36,AVE,157.0
00013_01-09-2025-12.27,AVE,2025,9,0,12.45,197.0,43.63,144,-60.0,44.05,AVE,199.0,-4.8,25.79,IRYO,172.0,30.0,41.36,AVE,157.0,51.0,68.94,AVE,184.0
00004_01-09-2025-12.57,AVE,2025,9,0,12.95,157.0,41.36,299,-34.8,25.79,IRYO,172.0,-30.0,43.63,AVE,197.0,21.0,68.94,AVE,184.0,64.8,29.21,IRYO,172.0
00014_01-09-2025-13.18,AVE,2025,9,0,13.3,184.0,68.94,1,-51.0,43.63,AVE,197.0,-21.0,41.36,AVE,157.0,43.8,29.21,IRYO,172.0,54.0,26.44,OUIGO,157.0
00009_01-09-2025-14.02,IRYO,2025,9,0,14.03,172.0,29.21,121,-64.8,41.36,AVE,157.0,-43.8,68.94,AVE,184.0,10.2,26.44,OUIGO,157.0,25.2,30.5,AVE,177.0
00015_01-09-2025-14.12,OUIGO,2025,9,0,14.2,157.0,26.44,81,-54.0,68.94,AVE,184.0,-10.2,29.21,IRYO,172.0,15.0,30.5,AVE,177.0,30.0,41.75,IRYO,179.0
00016_01-09-2025-14.27,AVE,2025,9,0,14.45,177.0,30.5,508,-25.2,29.21,IRYO,172.0,-15.0,26.44,OUIGO,157.0,15.0,41.75,IRYO,179.0,30.0,44.88,AVE,157.0
00017_01-09-2025-14.42,IRYO,2025,9,0,14.7,179.0,41.75,34,-30.0,26.44,OUIGO,157.0,-15.0,30.5,AVE,177.0,15.0,44.88,AVE,157.0,45.0,39.79,AVLO,199.0
00004_01-09-2025-14.57,AVE,2025,9,0,14.95,157.0,44.88,222,-30.0,30.5,AVE,177.0,-15.0,41.75,IRYO,179.0,30.0,39.79,AVLO,199.0,60.0,42.17,AVE,157.0
00018_01-09-2025-15.27,AVLO,2025,9,0,15.45,199.0,39.79,20,-45.0,41.75,IRYO,179.0,-30.0,44.88,AVE,157.0,30.0,42.17,AVE,157.0,60.0,69.99,AVE,172.0
00004_01-09-2025-15.57,AVE,2025,9,0,15.95,157.0,42.17,488,-60.0,44.88,AVE,157.0,-30.0,39.79,AVLO,199.0,30.0,69.99,AVE,172.0,40.2,29.74,IRYO,157.0
00007_01-09-2025-16.27,AVE,2025,9,0,16.45,172.0,69.99,21,-60.0,39.79,AVLO,199.0,-30.0,42.17,AVE,157.0,10.2,29.74,IRYO,157.0,30.0,35.26,AVE,157.0
00002_01-09-2025-16.37,IRYO,2025,9,0,16.62,157.0,29.74,354,-40.2,42.17,AVE,157.0,-10.2,69.99,AVE,172.0,19.8,35.26,AVE,157.0,39.6,16.31,OUIGO,157.0
00004_01-09-2025-16.57,AVE,2025,9,0,16.95,157.0,35.26,1106,-30.0,69.99,AVE,172.0,-19.8,29.74,IRYO,157.0,19.8,16.31,OUIGO,157.0,25.2,53.03,IRYO,172.0
00015_01-09-2025-17.17,OUIGO,2025,9,0,17.28,157.0,16.31,1297,-39.6,29.74,IRYO,157.0,-19.8,35.26,AVE,157.0,5.4,53.03,IRYO,172.0,10.2,67.6,AVE,199.0
00009_01-09-2025-17.22,IRYO,2025,9,0,17.37,172.0,53.03,12,-25.2,35.26,AVE,157.0,-5.4,16.31,OUIGO,157.0,4.8,67.6,AVE,199.0,34.8,34.15,AVE,157.0
00006_01-09-2025-17.27,AVE,2025,9,0,17.45,199.0,67.6,11,-10.2,16.31,OUIGO,157.0,-4.8,53.03,IRYO,172.0,30.0,34.15,AVE,157.0,60.0,50.56,AVE,177.0
00004_01-09-2025-17.57,AVE,2025,9,0,17.95,157.0,34.15,617,-34.8,53.03,IRYO,172.0,-30.0,67.6,AVE,199.0,30.0,50.56,AVE,177.0,34.8,50.16,IRYO,157.0
00016_01-09-2025-18.27,AVE,2025,9,0,18.45,177.0,50.56,64,-60.0,67.6,AVE,199.0,-30.0,34.15,AVE,157.0,4.8,50.16,IRYO,157.0,30.0,36.87,AVE,157.0
00002_01-09-2025-18.32,IRYO,2025,9,0,18.53,157.0,50.16,9,-34.8,34.15,AVE,157.0,-4.8,50.56,AVE,177.0,25.2,36.87,AVE,157.0,57.0,64.96,IRYO,172.0
00004_01-09-2025-18.57,AVE,2025,9,0,18.95,157.0,36.87,180,-30.0,50.56,AVE,177.0,-25.2,50.16,IRYO,157.0,31.8,64.96,IRYO,172.0,37.2,24.99,AVLO,201.0
00009_01-09-2025-19.29,IRYO,2025,9,0,19.48,172.0,64.96,1,-57.0,50.16,IRYO,157.0,-31.8,36.87,AVE,157.0,5.4,24.99,AVLO,201.0,36.0,30.27,AVE,157.0
00019_01-09-2025-19.34,AVLO,2025,9,0,19.57,201.0,24.99,4,-37.2,36.87,AVE,157.0,-5.4,64.96,IRYO,172.0,30.6,30.27,AVE,157.0,48.0,25.62,IRYO,172.0
00004_01-09-2025-20.05,AVE,2025,9,0,20.08,157.0,30.27,80,-36.0,64.96,IRYO,172.0,-30.6,24.99,AVLO,201.0,17.4,25.62,IRYO,172.0,22.2,14.48,AVE,201.0
00009_01-09-2025-20.22,IRYO,2025,9,0,20.37,172.0,25.62,6,-48.0,24.99,AVLO,201.0,-17.4,30.27,AVE,157.0,4.8,14.48,AVE,201.0,39.6,13.73,OUIGO,172.0
00020_01-09-2025-20.27,AVE,2025,9,0,20.45,201.0,14.48,671,-22.2,30.27,AVE,157.0,-4.8,25.62,IRYO,172.0,34.8,13.73,OUIGO,172.0,40.2,40.8,AVE,172.0
00005_01-09-2025-21.02,OUIGO,2025,9,0,21.03,172.0,13.73,1101,-39.6,25.62,IRYO,172.0,-34.8,14.48,AVE,201.0,5.4,40.8,AVE,172.0,889.8,35.5,AVLO,157.0
00007_01-09-2025-21.07,AVE,2025,9,0,21.12,172.0,40.8,2,-40.2,14.48,AVE,201.0,-5.4,13.73,OUIGO,172.0,895.2,35.5,AVLO,157.0,885.0,23.82,IRYO,157.0
00001_02-09-2025-06.12,AVLO,2025,9,1,6.2,157.0,35.5,754,-889.8,13.73,OUIGO,172.0,-895.2,40.8,AVE,172.0,10.2,23.82,IRYO,157.0,15.0,42.86,AVE,178.0
00002_02-09-2025-06.22,IRYO,2025,9,1,6.37,157.0,23.82,1574,-885.0,40.8,AVE,172.0,-10.2,35.5,AVLO,157.0,4.8,42.86,AVE,178.0,34.8,128.33,AVE,157.0
00003_02-09-2025-06.27,AVE,2025,9,1,6.45,178.0,42.86,851,-15.0,35.5,AVLO,157.0,-4.8,23.82,IRYO,157.0,30.0,128.33,AVE,157.0,34.8,40.5,OUIGO,172.0
00004_02-09-2025-06.57,AVE,2025,9,1,6.95,157.0,128.33,0,-34.8,23.82,IRYO,157.0,-30.0,42.86,AVE,178.0,4.8,40.5,OUIGO,172.0,25.2,32.49,IRYO,157.0
00005_02-09-2025-07.02,OUIGO,2025,9,1,7.03,172.0,40.5,40,-34.8,42.86,AVE,178.0,-4.8,128.33,AVE,157.0,20.4,32.49,IRYO,157.0,25.2,33.06,AVE,199.0
00002_02-09-2025-07.22,IRYO,2025,9,1,7.37,157.0,32.49,247,-25.2,128.33,AVE,157.0,-20.4,40.5,OUIGO,172.0,4.8,33.06,AVE,199.0,34.8,43.52,AVE,157.0
00006_02-09-2025-07.27,AVE,2025,9,1,7.45,199.0,33.06,405,-25.2,40.5,OUIGO,172.0,-4.8,32.49,IRYO,157.0,30.0,43.52,AVE,157.0,60.0,63.19,AVE,172.0
00004_02-09-2025-07.57,AVE,2025,9,1,7.95,157.0,43.52,289,-34.8,32.49,IRYO,157.0,-30.0,33.06,AVE,199.0,30.0,63.19,AVE,172.0,34.8,33.24,IRYO,157.0
00007_02-09-2025-08.27,AVE,2025,9,1,8.45,172.0,63.19,15,-60.0,33.06,AVE,199.0,-30.0,43.52,AVE,157.0,4.8,33.24,IRYO,157.0,30.0,40.87,AVE,164.0
00002_02-09-2025-08.32,IRYO,2025,9,1,8.53,157.0,33.24,112,-34.8,43.52,AVE,157.0,-4.8,63.19,AVE,172.0,25.2,40.87,AVE,164.0,50.4,28.31,IRYO,172.0
00008_02-09-2025-08.57,AVE,2025,9,1,8.95,164.0,40.87,233,-30.0,63.19,AVE,172.0,-25.2,33.24,IRYO,157.0,25.2,28.31,IRYO,172.0,30.0,66.7,AVE,194.0
00009_02-09-2025-09.22,IRYO,2025,9,1,9.37,172.0,28.31,162,-50.4,33.24,IRYO,157.0,-25.2,40.87,AVE,164.0,4.8,66.7,AVE,194.0,34.8,39.92,IRYO,172.0
00010_02-09-2025-09.27,AVE,2025,9,1,9.45,194.0,66.7,15,-30.0,40.87,AVE,164.0,-4.8,28.31,IRYO,172.0,30.0,39.92,IRYO,172.0,34.8,30.45,OUIGO,182.0
00009_02-09-2025-09.57,IRYO,2025,9,1,9.95,172.0,39.92,52,-34.8,28.31,IRYO,172.0,-30.0,66.7,AVE,194.0,4.8,30.45,OUIGO,182.0,30.0,34.28,AVLO,172.0
00011_02-09-2025-10.02,OUIGO,2025,9,1,10.03,182.0,30.45,68,-34.8,66.7,AVE,194.0,-4.8,39.92,IRYO,172.0,25.2,34.28,AVLO,172.0,80.4,25.24,IRYO,172.0
00012_02-09-2025-10.27,AVLO,2025,9,1,10.45,172.0,34.28,116,-30.0,39.92,IRYO,172.0,-25.2,30.45,OUIGO,182.0,55.2,25.24,IRYO,172.0,60.0,20.32,AVE,199.0
00009_02-09-2025-11.22,IRYO,2025,9,1,11.37,172.0,25.24,237,-80.4,30.45,OUIGO,182.0,-55.2,34.28,AVLO,172.0,4.8,20.32,AVE,199.0,60.0,27.81,IRYO,172.0
00006_02-09-2025-11.27,AVE,2025,9,1,11.45,199.0,20.32,1080,-60.0,34.28,AVLO,172.0,-4.8,25.24,IRYO,172.0,55.2,27.81,IRYO,172.0,60.0,48.35,AVE,197.0
00009_02-09-2025-12.22,IRYO,2025,9,1,12.37,172.0,27.81,104,-60.0,25.24,IRYO,172.0,-55.2,20.32,AVE,199.0,4.8,48.35,AVE,197.0,34.8,39.49,AVE,157.0
00013_02-09-2025-12.27,AVE,2025,9,1,12.45,197.0,48.35,65,-60.0,20.32,AVE,199.0,-4.8,27.81,IRYO,172.0,30.0,39.49,AVE,157.0,51.0,48.24,AVE,184.0
